Concepts,Anger,Disgust,Joy,Sad,Surprise ,Fear
sleep_through,0,0,1,0,0,0
fbus,0,0,1,0,0,0
really_want,0,1,0,0,0,0
crave,0,0,1,0,0,0
need_want,0,0,1,0,0,0
sexual_attraction,0,0,1,0,0,0
small_stream,0,0,1,0,0,0
male_relative,0,1,0,0,0,0
family_relation,0,0,0,1,0,0
alimony,0,0,1,0,0,0
assistance,0,0,1,0,0,0
dead_fish,0,0,0,1,0,0
otter,0,0,1,0,0,0
loss_memory,0,0,0,1,0,0
find_direction,0,0,0,0,0,1
cleaver,0,0,0,0,0,1
novelty_item,0,0,1,0,1,0
warm_bed,0,0,1,0,0,0
abandon,0,1,0,1,0,0
move_rhythm_music,0,0,1,0,0,0
fingerpaint,0,0,1,0,0,0
find_plant,0,1,0,0,0,0
cover_ground,0,0,1,0,0,0
exhalation,0,0,0,0,0,1
express_sadness,0,1,0,1,0,0
inform_others,0,0,1,0,0,0
short_form,0,0,1,0,0,0
visual_aid,0,0,1,0,0,0
jeopardy,0,0,0,0,0,1
dirty_sock,0,1,0,0,0,0
make_up_person,0,0,1,0,1,0
circulate_air,0,0,1,0,0,0
cool_car_engine,0,0,1,0,0,0
magnetism,0,0,1,0,1,0
read_article,0,0,1,0,0,0
think_clearly,0,0,1,0,0,0
wicket,0,0,0,1,0,0
croquet,0,0,1,0,0,0
happy_child,0,0,1,0,0,0
day_dream,0,1,0,0,0,0
vancouver,0,0,1,0,0,0
call_dog,0,0,1,0,0,0
step_dog_poop,0,1,0,0,0,0
give_dog_exercise,0,0,1,0,0,0
foot_movement,0,0,1,0,0,0
hand_print,0,0,1,0,1,0
look_like,0,0,0,0,1,0
country_person,0,0,1,0,0,0
increase_energy,0,0,1,0,1,0
no_time,0,0,0,1,0,0
beetle,0,0,1,0,0,0
ladybug,0,0,1,0,0,0
siege,0,0,0,1,0,0
military_action,0,0,0,0,1,0
remove_shoe,0,0,0,1,0,0
stroll,0,0,1,0,0,0
folly,0,1,0,1,0,0
able_read,0,0,1,0,0,0
space_between,0,0,0,1,0,0
fast_computer,0,0,0,0,1,0
run_car,0,0,1,0,0,0
discover_new_place,0,0,0,0,1,0
make_go,0,1,0,0,0,0
create_pollution,1,1,0,0,0,0
shift_gear,0,0,0,0,0,1
passenger_car,0,0,1,0,0,0
good_vision,0,0,1,0,0,0
sparkle,0,0,1,0,1,0
well_light,0,0,1,0,0,0
clang,0,1,0,0,0,0
marry_couple,0,0,1,0,0,0
catholic_church,0,0,1,0,0,0
high_rise,0,0,1,0,1,0
build_city,0,0,1,0,0,0
condominium,0,0,1,0,0,0
reflex,0,0,1,0,1,0
gist,0,0,1,0,0,0
lifebelt,0,0,0,0,0,1
hockey_rink,0,0,1,0,0,0
mow_grass,0,1,0,0,0,0
hummingbird,0,0,1,0,1,0
keep_key,0,0,0,0,1,1
sleep_dog,0,0,1,1,0,0
slow_pace,0,0,0,1,0,0
bed_sleep,0,0,1,0,0,0
time_out,1,0,0,1,0,1
relax_mind,0,0,1,0,0,0
enjoy_down_time,0,0,1,1,0,0
rejuvination,0,0,1,0,0,0
rejuvenation,0,0,1,0,0,0
all_that,0,1,0,0,0,0
inactivity,0,1,0,0,0,0
hold_canvas,0,0,1,0,0,0
stopwatch,0,0,1,0,0,0
time_runner,0,0,1,0,0,0
about,0,0,1,0,0,0
full_circle,0,0,1,0,0,0
ease_pain,0,0,1,0,0,0
anxiety_disorder,0,0,0,1,0,0
johnny,0,0,1,0,0,0
visit_grandmother,0,0,1,0,0,0
gamble_game,0,0,1,0,0,0
terry,0,0,1,0,0,0
time_loop,0,0,1,0,0,0
theoretical,0,0,1,0,0,0
big_heavy,0,0,1,0,0,0
church_service,0,0,1,0,0,0
address_book,0,0,1,0,0,0
electricity_operate,0,0,1,0,0,0
require_electricity,0,0,1,0,0,0
mammary_gland,0,0,1,0,0,0
firebomb,0,0,1,0,0,0
sentient,0,0,1,0,0,0
cowardly,1,0,0,0,0,0
destroy_evidence,0,0,1,0,0,0
farecard,0,0,1,0,0,0
waste_life,0,0,1,0,0,0
broomstick,0,0,1,0,0,0
clean_often,0,0,1,0,0,0
wooden_box,0,0,1,0,0,0
heal_wind,0,0,1,0,0,0
send_back,0,0,1,0,0,0
oppose,0,0,1,0,0,0
mousse,0,0,1,0,0,0
hair_shape_gel,0,0,1,0,0,0
hair_gel,0,0,1,0,0,0
hear_beautiful_music,0,0,1,0,0,0
tear_eye,0,0,1,0,0,0
city_country,0,0,1,0,0,0
reduce,0,0,1,0,0,0
wheat_rice,0,0,1,0,0,0
show_up,0,0,1,0,0,0
frail,0,0,1,0,0,0
soft_touch,0,0,1,0,0,0
thumb_tack,0,0,1,0,0,0
e-mail,0,0,1,0,0,0
spread_word,0,0,1,0,0,0
feel_strongly,0,0,1,0,0,0
get_word_out,0,0,1,0,0,0
thumbtack,0,0,1,0,0,0
outdoor_sport,0,0,1,0,0,0
frustrate_person,0,1,0,0,0,0
buy_candy,0,0,1,0,0,0
cold_drink,0,0,1,0,0,0
menace,0,0,1,0,0,0
mope,0,0,1,0,0,0
wail,0,0,1,0,0,0
bawl,0,0,1,0,0,0
leave_message,0,0,1,0,0,0
enema,0,0,1,0,0,0
case_beer,0,0,1,0,0,0
essential_human_life,0,0,1,0,0,0
emac,0,0,1,0,0,0
wear_out_shoe,0,0,1,0,0,0
chior,0,0,1,0,0,0
many_different_colour,0,0,1,0,0,0
clean_fish,0,0,1,0,0,0
swim_sea,0,0,1,0,0,0
live_ocean,0,0,1,0,0,0
raw,0,0,1,0,0,0
bouyant,0,0,1,0,0,0
breathe_underwater,0,0,1,0,0,0
incident,0,0,1,0,0,0
dividend,0,0,1,0,0,0
pass_law,0,0,1,0,0,0
earth_movement,0,0,1,0,0,0
remark,0,0,1,0,0,0
utterance,0,0,1,0,0,0
finish_college,0,0,1,1,0,0
graduate_student,0,0,1,0,0,0
euro,0,0,1,0,0,0
run_out_time,0,0,1,0,0,0
strategize,0,0,1,0,0,0
live_good_life,0,0,1,0,0,0
kiss_girl,0,0,1,0,0,0
courageous,0,0,1,0,0,0
bank_money,0,0,1,0,0,0
dentist_chair,0,0,1,0,0,0
open_close_mouth,0,0,1,0,0,0
doctor_examination_room,0,0,1,0,0,0
splinter,0,0,1,0,0,0
look_bad,0,0,0,1,0,0
wave_flag,0,0,1,0,0,0
comfortable_chair,0,0,1,0,0,0
free_food,0,0,1,0,0,0
sing_well,0,0,1,0,0,0
reply_question,0,0,1,0,0,0
happy_family,0,0,1,0,0,0
chigger,0,0,1,0,0,0
lose_time,0,0,1,0,0,0
fragment,0,0,1,0,0,0
sweet_dream,0,0,1,0,0,0
carry_home,0,0,1,0,0,0
constipation,0,0,1,0,0,0
hike_trail,0,0,1,0,0,0
put_bag,0,0,1,0,0,0
pet_die,0,0,1,0,0,0
louse,0,0,1,0,0,0
eat_pasta,0,0,1,0,0,0
programme,0,0,1,0,0,0
poor_vision,0,0,1,0,0,0
sign_agreement,0,0,1,0,0,0
best_life,0,0,1,0,0,0
pay_off_debt,0,0,1,0,0,0
give_take,0,0,1,0,0,0
same_time,0,0,1,0,0,0
proverb,0,0,1,0,0,0
pour_hot_coffee_mug,0,0,1,0,0,0
eat_cat_food,0,0,1,0,0,0
deal_card_player,0,0,1,0,0,0
mosh_pit,0,0,1,0,0,0
dullness,0,0,0,1,0,0
clog_artery,0,0,1,0,0,0
asbestos,0,0,1,0,0,0
war_museum,0,0,1,0,0,0
eat_pudding,0,0,1,0,0,0
dig_grave,0,0,1,0,0,0
consistency,0,0,1,0,0,0
burn_toast,0,0,1,0,0,0
express_gratitude,0,0,1,0,0,0
much_information,0,0,1,0,0,0
time_rest,0,0,1,0,0,0
illiteracy,0,0,0,1,0,0
things,0,0,1,0,0,0
predict_weather,0,0,1,0,0,0
name_baby,0,0,1,0,0,0
trust_friend,0,0,1,0,0,0
fear_death,0,0,0,0,0,1
royal_flush,0,0,1,0,0,0
finish_test,0,0,1,0,0,0
drink_sea_water,0,0,1,0,0,0
prepare_report,0,0,1,0,0,0
victim_crime,0,0,0,1,0,0
master_skill,0,0,1,0,0,0
not_bore,0,0,1,0,0,0
bad_knee,0,0,0,1,0,0
love_other,0,0,1,0,0,0
yacht,0,0,1,0,0,0
computation,0,0,1,0,0,0
sour_milk,1,0,1,0,0,0
prom,0,0,1,0,0,0
plan_wed,0,0,1,0,0,0
comfortable_clothe,0,0,1,0,0,0
study_group,0,0,1,0,0,0
kill_other_person,1,0,0,0,0,0
crowd_elevator,0,0,1,0,0,0
car_break_down,0,0,1,0,0,0
death_love,0,0,1,0,0,0
rule_world,0,0,1,0,0,0
lot_noise,0,0,1,0,0,0
broken_wrist,0,0,1,0,0,0
fail_class,0,0,1,0,0,0
eat_peanut_butter,0,0,1,0,0,0
sing_microphone,0,0,1,0,0,0
listen_joke,0,0,1,0,0,0
make_drape,0,0,1,0,0,0
call_mom,0,0,1,0,0,0
learn_listen,0,0,1,0,0,0
bicycle_across_town,0,0,1,0,0,0
inferior,0,0,1,0,0,0
temptation,0,0,1,0,0,0
forget_name,0,0,1,0,0,0
extrovert,0,0,1,0,0,0
whatever_want,0,0,1,0,0,0
take_cold_shower,0,0,1,0,0,0
fancy_girl,0,0,1,0,0,0
janitor,0,0,1,0,0,0
complain_state_world,0,0,1,0,0,0
both_word,0,0,1,0,0,0
merry_go_round,0,0,1,0,0,0
hang_picture_wall,0,0,1,0,0,0
travel_airplane,0,0,1,0,0,0
therapist,0,0,1,0,0,0
compose_music,0,0,1,0,0,0
eat_rat,0,0,1,0,0,0
go_dentist,0,0,1,0,0,0
break_tooth,0,0,1,0,0,0
bee_sting,0,0,1,0,0,0
orange_juice,0,0,1,0,0,0
poo,0,0,1,0,0,0
underworld,0,0,1,0,0,0
find_mean,0,0,1,0,0,0
anthrax,0,0,1,0,0,0
toothache,0,0,1,0,0,0
drive_recklessly,0,0,1,0,0,0
pester,0,0,1,0,0,0
homophobic,0,0,1,0,0,0
oxford,0,0,1,0,0,0
master_new_skill,0,0,1,0,0,0
speak_up,0,0,1,0,0,0
nuclear_war,0,0,1,0,0,0
healthy_environment,0,0,1,0,0,0
sun_beach,0,0,1,0,0,0
decorate_home,0,0,1,0,0,0
teach_computer,0,0,1,0,0,0
clean_underwear,0,0,1,0,0,0
carbon_monoxide,0,0,1,0,0,0
selfish,1,1,0,0,0,0
diarrhea,0,0,0,1,0,1
feel_safe,0,0,1,0,0,0
good_citizen,0,0,1,0,0,0
influenza,0,0,0,1,0,1
personal_identification,0,0,1,0,0,0
wall_street,0,0,1,0,0,0
drudgery,0,0,1,0,0,0
annoy_other_person,1,0,0,0,0,0
taken_seriously,0,0,1,0,0,0
stutter,0,0,1,0,0,0
box_ear,0,0,1,0,0,0
without_money,0,0,0,1,0,0
self_confidence,0,0,1,0,0,0
blown_up,0,0,1,0,0,0
mind_store,0,0,1,0,0,0
roller_skate,0,0,1,0,0,0
feel_comfort,0,0,1,0,0,0
nice_weather,0,0,1,0,0,0
embarass,0,0,1,0,0,0
hear_live_music,0,0,1,0,0,0
desire_help,0,0,1,0,0,0
run_lot,0,0,1,0,0,0
bad_news,0,0,1,0,0,0
mount_ever,0,0,1,0,0,0
financial_security,0,0,1,0,0,0
pay_work,0,0,1,0,0,0
betray,0,0,1,0,0,0
sweet_fruit,0,0,1,0,0,0
flea,0,0,1,0,0,0
break_record,0,0,1,0,0,0
miss_appointment,0,0,1,0,0,0
crossword,0,0,1,0,0,0
oversee,0,0,1,0,0,0
blog,0,0,1,0,0,0
polution,0,0,1,0,0,0
help_another,0,0,1,0,0,0
dialogue,0,0,1,0,0,0
biped,0,0,1,0,0,0
wind_watch,0,0,1,0,0,0
paint_fingernail,0,0,1,0,0,0
toil,0,0,1,0,0,0
unstable,0,0,1,0,0,0
find_love,0,0,1,0,0,0
run_over_car,0,0,1,0,0,0
grade_paper,0,0,1,0,0,0
tofu,0,0,1,0,0,0
think_food,0,0,1,0,0,0
life-long_mate,0,0,1,0,0,0
mean_life,0,0,1,0,0,0
nag,0,0,1,0,0,0
high_octane,0,0,0,0,0,1
dangerous_job,0,0,1,0,0,0
feel_alone,0,0,1,0,0,0
mosque,0,0,1,0,0,0
talk_other,0,0,1,0,0,0
truck_driver,0,0,1,0,0,0
president_bush,0,0,1,0,0,0
good_sense_humor,0,0,1,0,0,0
repetitive_task,0,0,1,0,0,0
free_stuff,0,0,1,0,0,0
like_boy,0,0,1,0,0,0
mad_cow_disease,0,0,0,0,0,1
credit_card_bill,0,0,1,0,0,0
his,0,0,1,0,0,0
listen_bird,0,0,1,0,0,0
shine_car,0,0,1,0,0,0
sit_rock_chair,0,0,1,0,0,0
turn_air_condition,0,0,1,0,0,0
see_clearly,0,0,1,0,0,0
written_programmer,0,0,1,0,0,0
blow_out_candle,0,0,1,0,0,0
skate_rink,0,0,1,0,0,0
person_not,0,0,1,0,0,0
dismissal,0,0,1,0,0,0
ipod,0,0,1,0,0,0
skip_rope,0,0,1,0,0,0
moldy_food,0,0,1,0,0,0
pick_team,0,0,1,0,0,0
durable,0,0,1,0,0,0
enjoy_meal,0,0,1,0,0,0
german_car,0,0,1,0,0,0
decorate_house,0,0,1,0,0,0
live_object,0,0,1,0,0,0
visit_relative,0,0,1,0,0,0
hypocrite,1,0,0,0,0,0
dandruff,0,0,0,0,0,0
hairy_leg,0,0,1,0,0,0
seed_lawn,0,0,1,0,0,0
nice_clothe,0,0,1,0,0,0
brother_sister,0,0,1,0,0,0
volume_control,0,0,1,0,0,0
experience_joy,0,0,1,0,0,0
bad_experience,0,0,1,0,0,0
reprimand,0,0,1,0,0,0
listen_rock_music,0,0,1,0,0,0
free_bird,0,0,1,0,0,0
natural_world,0,0,1,0,0,0
jame_bond,0,0,1,0,0,0
assert,0,0,1,0,0,0
go_moon,0,0,1,0,0,0
drink_espresso,0,0,1,0,0,0
hot_meal,0,0,1,0,0,0
learn_dance,0,0,1,0,0,0
wedge_door_open,0,0,1,0,0,0
fireman,0,0,1,0,0,0
celebrate_specific_group_dead,0,0,1,0,0,0
blue_sky,0,0,1,0,0,0
dark_alley,0,0,1,0,0,0
age_prematurely,0,0,1,0,0,0
mite,0,0,1,0,0,0
croak,0,0,1,0,0,0
movie_ticket,0,0,1,0,0,0
tv_drama,0,0,1,0,0,0
tree_arm,0,0,1,0,0,0
pale,0,0,1,0,0,0
carol,0,0,1,0,0,0
water_hose,0,0,1,0,0,0
t-shirt,0,0,1,0,0,0
person_clothe,0,0,1,0,0,0
check_balance,0,0,1,0,0,0
lead_pencil,0,0,1,0,0,0
curl_iron,0,0,1,0,0,0
bad_boy,1,0,0,0,0,1
impend_danger,0,0,1,0,0,0
eva,0,0,1,0,0,0
out_money,0,0,1,0,0,0
capitalize,0,0,1,0,0,0
assemble,0,0,1,0,0,0
pocket_notebook,0,0,1,0,0,0
jot_down_note,0,0,1,0,0,0
skid,0,0,1,0,0,0
proper_noun,0,0,1,0,0,0
wristwatch,0,0,1,0,0,0
use_board_game,0,0,1,0,0,0
relocation,0,0,1,0,0,0
body_action,0,0,1,0,0,0
new_home,0,0,1,0,0,0
quest_knowledge,0,0,1,0,0,0
park_space,0,0,1,0,0,0
wood_plank,0,0,1,0,0,0
ship_boat,0,0,1,0,0,0
shore_boat,0,0,1,0,0,0
plank,0,0,1,0,0,0
legendary,0,0,1,0,0,0
earth_day,0,0,1,0,0,0
play_card_game,0,0,1,0,0,0
evacuation,0,0,1,0,0,0
love_god,0,0,1,0,0,0
harsh,0,0,1,0,0,0
forceful,0,0,1,0,0,0
flower_type,0,0,1,0,0,0
explain_problem,0,0,1,0,0,0
hang_onto,0,0,1,0,0,0
put_hand,0,0,1,0,0,0
flat_fish,0,0,1,0,0,0
participate_sport,0,0,1,0,0,0
bloodhound,0,0,1,0,0,0
thaw,0,0,1,0,0,0
display_information,0,0,1,0,0,0
balance_check_account,0,0,1,0,0,0
buffoon,0,0,1,0,0,0
funny_man,0,0,1,0,0,0
outbreak,0,0,1,0,0,0
unending,0,0,1,0,0,0
enunciation,0,0,1,0,0,0
pronounce,0,0,1,0,0,0
knick-knack,0,0,1,0,0,0
clipper,0,0,1,0,0,0
password,0,0,1,0,0,0
scotch_tape,0,0,1,0,0,0
lingerie,0,0,1,0,0,0
drive_store,0,0,1,0,0,0
human_chest,0,0,1,0,0,0
restaurant_diner,0,0,1,0,0,0
black_water,0,0,1,0,0,0
consequence_war,0,0,1,0,0,0
carry_blood,0,0,1,0,0,0
spook,0,0,1,0,0,0
buy_ring,0,0,1,0,0,0
itchiness,0,0,0,1,0,0
polute,0,0,1,0,0,0
drop_blood,0,0,1,0,0,0
whack,0,0,1,0,0,0
mouth_movement,0,0,1,0,0,0
anarchism,0,0,1,0,0,0
socialism,0,0,1,0,0,0
relate_person,0,0,1,0,0,0
transparency,0,0,1,0,0,0
hitman,0,0,1,0,0,0
form_food,0,0,1,0,0,0
increase_body_temperature,0,0,0,0,0,1
haste,0,0,1,0,0,0
buy_tv,0,0,1,0,0,0
trip_fall_down,0,0,1,0,0,0
grab_ball,0,0,1,0,0,0
roll_stone,0,0,1,0,0,0
eclectic,0,0,1,0,0,0
use_atm,0,0,1,0,0,0
place_place,0,0,1,0,0,0
financial,0,0,1,0,0,0
deposit,0,0,1,0,0,0
bank_loan,0,0,1,0,0,0
sac,0,0,1,0,0,0
sex_toy,0,0,1,0,0,0
blackberry,0,0,1,0,0,0
tourniquet,0,0,1,0,0,0
stop_bleed,0,0,1,0,0,0
curfew,0,0,1,0,0,0
ice_crystal,0,0,1,0,0,0
two_child,0,0,1,0,0,0
buy_credit,0,0,1,0,0,0
hot_dog_bun,0,0,1,0,0,0
bart,0,0,1,0,0,0
gable,0,0,1,0,0,0
damage_car,0,0,1,0,0,0
ail,0,0,1,0,0,0
personal_belong,0,0,1,0,0,0
sense_peace,0,0,1,0,0,0
make_floor,0,0,1,0,0,0
hard_paper,0,0,1,0,0,0
much_fat,0,0,1,0,0,0
score_touchdown,0,0,1,0,0,0
wooden_stick,0,0,1,0,0,0
hold_sign,0,0,1,0,0,0
eight_leg,0,0,1,0,0,0
man_post,0,0,1,0,0,0
heck,0,0,1,0,0,0
fang,0,0,1,0,0,0
gore,0,0,1,0,0,0
make_many,0,0,1,0,0,0
mathematical_term,0,0,1,0,0,0
seem,0,0,1,0,0,0
entice,0,0,1,0,0,0
neckwear,0,0,1,0,0,0
read_glass,0,0,1,0,0,0
conveyance,0,0,1,0,0,0
show_off_wealth,0,0,1,0,0,0
sam,0,0,1,0,0,0
appear_suddenly,0,0,1,0,0,0
junkyard,0,0,1,0,0,0
personal_transport,0,0,1,0,0,0
fun_watch,0,0,1,0,0,0
kill_mouse,0,0,1,0,0,0
excrete,0,0,1,0,0,0
sewn,0,0,1,0,0,0
modal_verb,0,0,1,0,0,0
metal_container,0,0,1,0,0,0
pluck,0,0,1,0,0,0
main_artery,0,0,1,0,0,0
good_news,0,0,1,0,0,0
shoplift,0,0,1,0,0,0
drive_upon,0,0,1,0,0,0
dime_store,0,0,1,0,0,0
old_movie,0,0,1,0,0,0
tinnitus,0,0,1,0,0,0
hurt_ear,0,0,1,0,0,0
use_garden,0,0,1,0,0,0
garden_tool,0,0,1,0,0,0
obsession,0,0,1,0,0,0
irony,0,0,1,0,0,0
thong,0,0,1,0,0,0
dental_floss,0,0,1,0,0,0
bikini,0,0,1,0,0,0
stream_ocean,0,0,1,0,0,0
birthday_gift,0,0,1,0,0,0
anniversary_gift,0,0,1,0,0,0
thoughtfulness,0,0,1,0,0,0
warm_feel,0,0,1,0,0,0
not_enough_cash,0,0,1,0,0,0
next_house,0,0,1,0,0,0
cough_syrup,0,0,1,0,0,0
jolt,0,0,1,0,0,0
firework,0,0,1,0,0,0
loot,0,0,1,0,0,0
pump_air,0,0,1,0,0,0
candle_light,0,0,1,0,0,0
play_hard,0,0,1,0,0,0
look_scenery,0,0,1,0,0,0
find_lake,0,0,1,0,0,0
scenic,0,0,1,0,0,0
friar,0,0,1,0,0,0
partygoer,0,0,1,0,0,0
hold_point,0,0,1,0,0,0
barrette,0,0,1,0,0,0
chatter_tooth,0,0,1,0,0,0
goof,0,0,1,0,0,0
royal_person,0,0,1,0,0,0
checkbook_cover,0,0,1,0,0,0
airline_seat,0,0,1,0,0,0
love_back,0,0,1,0,0,0
nice_gesture,0,0,1,0,0,0
dumpster_dive,0,0,1,0,0,0
armour,0,0,1,0,0,0
put_two_two_together,0,0,1,0,0,0
yardstick,0,0,1,0,0,0
white_rice,0,0,1,0,0,0
march_rear,0,0,1,0,0,0
park_area,0,0,1,0,0,0
economic_activity,0,0,1,0,0,0
sport_bat,0,0,1,0,0,0
cigarette_smoke,0,0,0,0,0,1
prepare_snack,0,0,1,0,0,0
mdma,0,0,1,0,0,0
human_cell,0,0,1,0,0,0
aunt_uncle,0,0,1,0,0,0
mother_brother,0,0,1,0,0,0
good_reason,0,0,1,0,0,0
research_topic,0,0,1,0,0,0
important_event,0,0,1,0,0,0
unsettle,0,0,1,0,0,0
better_world,0,0,1,0,0,0
sleep_well,0,0,1,0,0,0
mental_activity,0,0,1,0,0,0
plea,0,0,1,0,0,0
advise,0,0,1,0,0,0
golf_bag,0,0,1,0,0,0
self_discipline,0,0,1,0,0,0
stay_out_trouble,0,0,1,0,0,0
fun_around,0,0,1,0,0,0
find_out_world,0,0,1,0,0,0
see_ad,0,0,1,0,0,0
drink_cup_coffee,0,0,1,0,0,0
dental_chair,0,0,1,0,0,0
pull_tooth,0,0,1,0,0,0
iodine,0,0,1,0,0,0
motive,0,0,1,0,0,0
think_process,0,0,1,0,0,0
romance_novel,0,0,1,0,0,0
gun_knife,0,0,1,0,0,0
sunblock,0,0,1,0,0,0
person_give,0,0,1,0,0,0
express_appreciation,0,0,1,0,0,0
hypnotic,0,0,1,0,0,0
full_moon,0,0,1,0,0,0
camouflage,0,0,1,0,0,0
eat_french_fry,0,0,1,0,0,0
box_tissue,0,0,1,0,0,0
swat,0,0,1,0,0,0
buy_airline_ticket,0,0,1,0,0,0
golf_club,0,0,1,0,0,0
hit_golf_ball,0,0,1,0,0,0
use_game_golf,0,0,1,0,0,0
jeff,0,0,1,0,0,0
socialist,0,0,1,0,0,0
assortment,0,0,1,0,0,0
tab,0,0,1,0,0,0
musical_symbol,0,0,1,0,0,0
musical_notation,0,0,1,0,0,0
play_match,0,0,1,0,0,0
linoleum,0,0,1,0,0,0
foot_motion,0,0,1,0,0,0
silliness,1,0,0,0,0,0
power_supply,0,0,1,0,0,0
fabricate,0,0,1,0,0,0
larry,0,0,1,0,0,0
sleep_cat,0,0,1,0,0,0
interview_day,0,0,1,0,0,0
psychopath,0,0,1,0,0,0
amplitude,0,0,1,0,0,0
military_officer,0,0,1,0,0,0
army_position,0,0,1,0,0,0
chant,0,0,1,0,0,0
pincer,0,0,1,0,0,0
sandy_beach,0,0,1,0,0,0
water_beach,0,0,1,0,0,0
air_ticket,0,0,1,0,0,0
mathcamp,0,0,1,0,0,0
codeine,0,0,1,0,0,0
forget_fact,0,0,1,0,0,0
share_time,0,0,1,0,0,0
roll_dice,0,0,1,0,0,0
switch_off,0,0,1,0,0,0
mantra,0,0,1,0,0,0
car_wheel,0,0,1,0,0,0
air_pump,0,0,1,0,0,0
grass_clipping,0,0,1,0,0,0
release_stress,0,0,1,0,0,0
arrive_somewhere,0,0,1,0,0,0
dwain,0,0,1,0,0,0
person_vote,0,0,1,0,0,0
willy,0,0,1,0,0,0
female_television_connector,0,0,1,0,0,0
human_ear,0,0,1,0,0,0
dog_howl,0,0,1,0,0,0
may_like,0,0,1,0,0,0
school_year,0,0,1,0,0,0
demo,0,0,1,0,0,0
add_number_together,0,0,1,0,0,0
adversity,0,0,1,0,0,0
boat_ship,0,0,1,0,0,0
military_ship,0,0,1,0,0,0
sail_ocean,0,0,1,0,0,0
peter,0,0,1,0,0,0
suburban_shop_mall,0,0,1,0,0,0
hostage,0,0,1,0,0,0
priceless,0,0,1,0,0,0
cranberry,0,0,1,0,0,0
mountain_dew,0,0,1,0,0,0
metal_rod,0,0,1,0,0,0
different_shape,0,0,1,0,0,0
side_face,0,0,1,0,0,0
head_person,0,0,1,0,0,0
add_spice,0,0,1,0,0,0
choke_food,0,0,1,0,0,0
lick_finger,0,0,1,0,0,0
lactose,0,0,1,0,0,0
hypnotic_effect,0,0,1,0,0,0
relate_music,0,0,1,0,0,0
eric,0,0,1,0,0,0
carnival_ride,0,0,1,0,0,0
good_character,0,0,1,0,0,0
impulse_shop,0,0,1,0,0,0
teaspoon,0,0,1,0,0,0
stay_out_jail,0,0,1,0,0,0
contact_friend,0,0,1,0,0,0
sew_needle,0,0,1,0,0,0
lunge,0,0,1,0,0,0
head_guy,0,0,1,0,0,0
political_figure,0,0,1,0,0,0
lead_group,0,0,1,0,0,0
collect_datum,0,0,1,0,0,0
bono,0,0,1,0,0,0
skeletal_system,0,0,1,0,0,0
white_substance,0,0,1,0,0,0
badness,0,0,1,0,0,0
person_dislike,1,0,0,0,0,0
milan,0,0,1,0,0,0
military_group,0,0,1,0,0,0
aboriginal,0,0,1,0,0,0
build_strength,0,0,1,0,0,0
breathe_sigh_relief,0,0,1,0,0,0
length_measurement,0,0,1,0,0,0
space_travel,0,0,1,0,0,0
how_long,0,0,1,0,0,0
frequent,0,0,1,0,0,0
muzzle,0,0,1,0,0,0
follow_person,0,0,1,0,0,0
max,0,0,1,0,0,0
toss_turn,0,0,1,0,0,0
jump_up,0,0,1,0,0,0
return_goods,0,0,1,0,0,0
spangle,0,0,1,0,0,0
clarification,0,0,1,0,0,0
preservative,0,0,1,0,0,0
many_food,0,0,1,0,0,0
steel_pen,0,0,1,0,0,0
abstract_noun,0,0,1,0,0,0
diaphragm,0,0,1,0,0,0
disney_movie,0,0,1,0,0,0
belle,0,0,1,0,0,0
kim,0,0,1,0,0,0
smart_dog,0,0,1,0,0,0
sail_sailboat,0,0,1,0,0,0
smart_creature,0,0,1,0,0,0
run_far,0,0,1,0,0,0
personal_attribute,0,0,1,0,0,0
shrug,0,0,1,0,0,0
intern,0,0,1,0,0,0
atomic_bomb,0,0,1,0,0,0
cliche,0,0,1,0,0,0
storage_space,0,0,1,0,0,0
exhaust_pipe,0,0,1,0,0,0
unhealthy_food,0,0,0,1,0,1
depend,0,0,1,0,0,0
find_pantry,0,0,1,0,0,0
aye,0,0,1,0,0,0
person_smoke,0,0,1,0,0,0
locate_place,0,0,1,0,0,0
judo,0,0,1,0,0,0
mac,0,0,1,0,0,0
masculine,0,0,1,0,0,0
eat_tasty_food,0,0,1,0,0,0
male_person,0,0,1,0,0,0
look_sexy,0,0,1,0,0,0
verbalize,0,0,1,0,0,0
oration,0,0,1,0,0,0
discourse,0,0,1,0,0,0
move_tongue,0,0,1,0,0,0
startrek,0,0,1,0,0,0
hardhat,0,0,1,0,0,0
muscle_ache,0,0,1,0,0,0
cartoon_character,0,0,1,0,0,0
yo-yo,0,0,1,0,0,0
forward_movement,0,0,1,0,0,0
derivation,0,0,1,0,0,0
dog_hair,0,0,1,0,0,0
twiddle_thumb,0,0,1,0,0,0
hobbie,0,0,1,0,0,0
find_solution,0,0,1,0,0,0
kosher,0,0,1,0,0,0
least,0,0,1,0,0,0
reduction,0,0,1,0,0,0
tan_lotion,0,0,1,0,0,0
impression,0,0,1,0,0,0
castor,0,0,1,0,0,0
real_duck,0,0,1,0,0,0
pay_item,0,0,1,0,0,0
pickpocket,0,0,1,0,0,0
trainer,0,0,1,0,0,0
sneaker,0,0,1,0,0,0
casual_shoe,0,0,1,0,0,0
timeout,0,0,1,0,0,0
steel_wool,0,0,1,0,0,0
moviegoer,0,0,1,0,0,0
corndog,0,0,1,0,0,0
nip,0,0,1,0,0,0
marcel,0,0,1,0,0,0
