Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
sms	2976	5.78	1.2337	1451	1565	--
anzusehen	2977	5.78	0.7900	--	--	2585
zunehmend	2978	5.78	0.9538	5017	--	2385
existenz	2979	5.78	1.4609	--	--	896
kant	2980	5.78	1.2824	--	--	1044
namen	2981	5.78	1.0160	714	1239	405
morgens	2982	5.78	1.2002	--	2381	5104
eisenbahn	2983	5.78	1.1830	--	--	4245
element	2984	5.78	0.9538	3915	--	1601
achten	2985	5.78	1.2171	3168	--	3402
webdesign	2986	5.78	1.2664	1831	--	--
architekten	2987	5.78	1.1301	4081	--	--
bürgerservice	2988	5.78	1.3138	3790	--	--
beschäftigten	2989	5.78	1.1830	--	--	3102
download	2990	5.78	1.0359	304	779	--
belgien	2991	5.78	1.0554	1742	--	3817
eingerichtet	2992	5.78	1.0554	4721	--	3643
details	2993	5.78	0.9538	189	2649	4872
absolut	2994	5.78	1.2002	2291	1810	2086
chart	2995	5.78	0.9538	3495	--	--
gesamtpunkte	2996	5.78	1.2002	3033	--	--
dienstleistung	2997	5.78	1.0746	2800	--	--
wind	2998	5.78	1.0554	2845	528	3918
deserve	2999	5.78	1.3293	--	3677	--
franzosen	3000	5.78	1.2664	--	--	1974
verfügbarkeit	3001	5.78	1.2501	1043	--	--
ausgesprochen	3002	5.78	1.2824	--	--	1772
fussball	3003	5.78	1.9091	3025	--	--
geographie	3004	5.78	1.4469	--	--	5002
kreditkarte	3005	5.78	1.3138	2542	--	--
scheinen	3006	5.78	1.2664	--	--	1439
erhielten	3007	5.78	0.8873	--	--	3013
stattfinden	3008	5.78	1.0160	--	--	3394
privater	3009	5.78	0.9322	4217	--	--
ewige	3010	5.78	1.3445	--	--	3905
epoche	3011	5.78	0.9957	--	--	2128
technik	3012	5.78	1.2664	500	2682	1193
deiner	3013	5.78	1.0359	1597	1164	--
#design	3014	5.78	1.4609	--	4862	--
blog	3015	5.78	1.1657	305	344	--
schafft	3016	5.78	0.8873	4286	2163	3122
near	3017	5.78	1.1119	--	4663	--
homepage	3018	5.78	0.9957	286	3087	--
comments	3019	5.78	0.9322	1918	--	--
tune	3020	5.78	1.2337	--	3649	--
umfassende	3021	5.78	1.0359	--	--	3337
rom	3022	5.78	1.5817	2436	4738	1098
republik	3023	5.78	1.1119	1324	--	750
semester	3024	5.78	0.9100	3530	--	--
heimwerker	3025	5.78	1.4184	3000	--	--
heiligen	3026	5.78	1.6199	--	--	1326
studie	3027	5.78	1.2337	2171	2177	1857
american	3028	5.78	1.3293	2589	2347	2665
gespannt	3029	5.78	1.1830	--	1501	--
kreis	3030	5.78	1.0554	1319	2641	1361
einloggen	3031	5.78	0.9538	701	--	--
hose	3032	5.78	1.2824	--	2696	--
beitragen	3033	5.78	1.0160	--	--	3458
lehren	3034	5.78	1.0359	--	--	2083
gewähren	3035	5.78	1.0746	--	--	3388
eigenen	3036	5.78	0.8401	562	1337	235
reason	3037	5.78	1.1830	--	2109	--
regensburg	3038	5.78	1.4184	3143	--	--
medium	3039	5.78	0.9957	3273	--	3547
dollar	3040	5.78	1.0359	2785	2448	4008
körpers	3041	5.78	0.8873	--	--	2461
formen	3042	5.78	1.1119	2822	--	427
sozialdemokratie	3043	5.78	1.4609	--	--	3233
philippinen	3044	5.78	1.5687	4806	--	--
herausgeber	3045	5.78	0.9957	4034	--	3813
model	3046	5.78	1.6073	3391	2637	--
vermittelt	3047	5.78	1.1301	4267	--	2631
erzählt	3048	5.78	0.7637	3897	3242	2307
behalten	3049	5.78	0.9322	3698	--	2922
österreichische	3050	5.78	1.2501	--	--	2890
deutschen	3051	5.78	1.2664	428	860	107
volumen	3052	5.78	1.0160	5120	--	--
journal	3053	5.78	0.9322	3006	--	1905
wolle	3054	5.78	1.1657	--	--	1812
zahlreiche	3055	5.78	0.8873	2117	--	1340
zitat	3056	5.78	1.0359	380	3547	--
möchtest	3057	5.78	0.9100	4321	4504	--
grössere	3058	5.78	0.9957	--	--	3734
realize	3059	5.78	1.1480	--	3898	--
forum	3060	5.78	1.0359	89	1742	--
sortiert	3061	5.78	0.9957	1771	--	--
digitale	3062	5.78	1.0554	1909	4363	--
festnetz	3063	5.78	1.3138	4037	--	--
wirkt	3064	5.78	0.8401	2781	4233	1424
#münchen	3065	5.78	1.5425	--	3053	--
lauf	3066	5.76	0.9806	4482	4235	4486
anschluß	3067	5.76	0.9161	--	--	2533
größe	3068	5.76	1.0012	777	2206	1032
händen	3069	5.76	1.0412	--	--	2130
regie	3070	5.76	0.9806	3389	--	--
frankreichs	3071	5.76	1.3933	--	--	2632
erklären	3072	5.76	0.8466	2782	2973	859
gegenwärtig	3073	5.76	1.1168	--	--	1870
dimensionen	3074	5.76	1.2867	--	--	3439
import	3075	5.76	0.8935	4667	--	--
talks	3076	5.76	1.0012	--	5086	--
dabei	3077	5.76	1.0214	196	390	147
guide	3078	5.76	1.0412	2810	3830	--
eva	3079	5.76	1.3180	3559	--	--
bedeuten	3080	5.76	1.2216	--	--	2290
videospiele	3081	5.76	1.5980	2758	--	--
ergänzung	3082	5.76	0.8704	--	--	3087
herbst	3083	5.76	1.3024	2225	--	2408
ausgewählte	3084	5.76	0.9596	3460	--	--
lebte	3085	5.76	1.2048	--	--	3349
sims	3086	5.76	1.5328	--	4784	--
verschickt	3087	5.76	0.9806	4996	--	--
zusammenstellung	3088	5.76	1.0012	--	--	4577
organizer	3089	5.76	1.2048	4155	--	--
männlichen	3090	5.76	0.9596	--	--	3478
bewohner	3091	5.76	0.8704	--	--	3329
preisen	3092	5.76	1.2216	3394	--	5059
kalender	3093	5.76	1.0606	851	2516	--
on	3094	5.76	1.0606	249	47	411
erscheint	3095	5.76	1.1350	1819	4292	421
cd	3096	5.76	1.3786	455	1126	--
zeigen	3097	5.76	0.9381	712	1633	412
kauf	3098	5.76	1.0412	1238	2236	4052
revolution	3099	5.76	1.6971	4835	3855	609
inhalte	3100	5.76	0.9806	584	--	2790
kauft	3101	5.76	1.1528	--	2825	--
finally	3102	5.76	1.2048	--	1270	--
zertifikate	3103	5.76	1.3637	3529	--	--
geiler	3104	5.76	1.9853	--	2840	--
dürfen	3105	5.76	0.8935	1214	1890	793
eingetroffen	3106	5.76	0.9806	--	3217	--
daniel	3107	5.76	1.2545	1755	1296	--
checked	3108	5.76	0.9806	--	4253	--
episode	3109	5.76	0.9806	--	1900	--
volle	3110	5.76	1.0984	4583	4920	2177
mann	3111	5.76	1.1877	728	430	312
arena	3112	5.76	1.0984	3921	4349	--
stützen	3113	5.76	1.0984	--	--	3558
einstellung	3114	5.76	1.0214	3049	--	1571
platz	3115	5.76	0.9161	613	893	1060
bevölkerung	3116	5.76	0.9596	2637	--	531
reach	3117	5.76	1.3334	--	3624	--
bedürfnisse	3118	5.76	1.0214	4881	--	2088
mitarbeiter	3119	5.76	1.1704	739	2138	1321
wassers	3120	5.76	1.1877	--	--	4867
berücksichtigung	3121	5.76	1.1168	3994	--	1552
gepostet	3122	5.76	1.3334	--	700	--
klassischen	3123	5.76	1.1877	4957	--	2136
kiel	3124	5.76	1.5460	2031	2931	--
liberalismus	3125	5.76	1.1877	--	--	4459
nederlands	3126	5.76	1.5460	4750	--	--
historische	3127	5.76	0.9806	2838	--	1133
fragt	3128	5.76	0.9381	5138	2246	2614
pkw	3129	5.76	1.0214	2034	3219	--
south	3130	5.76	1.2216	5020	3544	--
website	3131	5.76	1.2216	463	1065	--
britische	3132	5.76	1.3024	--	--	3848
konsequent	3133	5.76	1.3486	--	--	4635
portfolio	3134	5.76	1.0606	4598	--	--
definition	3135	5.76	1.2048	3353	--	1504
angehörigen	3136	5.76	1.4223	--	--	2794
anteil	3137	5.76	1.1528	2173	--	904
tatsache	3138	5.76	1.2707	4634	--	761
Überlieferung	3139	5.76	1.0412	--	--	4644
empirischen	3140	5.76	1.0606	--	--	2283
heizen	3141	5.76	1.1877	--	3377	--
mix	3142	5.76	1.0984	4243	1166	--
historisch	3143	5.76	1.2707	--	--	1892
besucht	3144	5.76	0.9381	2821	4623	5133
papier	3145	5.76	0.9381	2509	--	2883
rennen	3146	5.76	1.1528	4174	4317	--
meinungen	3147	5.76	0.8466	1198	--	3490
erschienen	3148	5.76	1.0012	2618	4572	1567
train	3149	5.76	1.2048	--	4112	--
looks	3150	5.76	1.0797	--	975	--
#mode	3151	5.76	1.6107	--	4847	--
sprecher	3152	5.76	1.1168	--	--	4090
wandel	3153	5.76	0.9806	--	--	1991
zuerst	3154	5.76	1.0606	749	2263	709
beschäftigen	3155	5.76	1.2382	--	--	3100
foundation	3156	5.76	1.0797	964	--	--
bahnhof	3157	5.74	1.1747	3271	1961	--
erlangen	3158	5.74	1.0063	3416	5141	2664
vorn	3159	5.74	0.8526	--	--	3485
los	3160	5.74	1.3372	1098	267	1712
steigen	3161	5.74	1.2257	--	4306	3807
white	3162	5.74	1.2747	2601	1275	--
erklärungen	3163	5.74	0.9216	--	--	3396
präsentieren	3164	5.74	0.9216	3203	--	--
abgeschlossen	3165	5.74	1.6264	3483	4940	2486
genügend	3166	5.74	1.0063	--	--	2311
praktikum	3167	5.74	1.1214	1985	3523	--
doppelt	3168	5.74	1.0461	--	4693	4735
finger	3169	5.74	1.0264	4740	2257	4446
your	3170	5.74	1.0654	799	66	--
#hunde	3171	5.74	1.7001	--	4938	--
veröffentlicht	3172	5.74	0.8526	773	382	2371
mfg	3173	5.74	1.2586	2078	--	--
follower	3174	5.74	1.2090	--	644	--
worten	3175	5.74	1.1395	--	--	1048
räume	3176	5.74	0.8992	4346	--	3455
being	3177	5.74	1.1031	--	843	--
lokales	3178	5.74	1.1031	3595	--	--
tausende	3179	5.74	1.2906	--	3883	--
charlie	3180	5.74	1.0063	--	3616	--
meistens	3181	5.74	0.6943	3643	2805	2294
#hannover	3182	5.74	1.3969	--	4759	--
bietet	3183	5.74	0.8526	513	1374	1164
realen	3184	5.74	1.3063	--	--	2493
midnight	3185	5.74	1.2257	--	5032	--
versuche	3186	5.74	1.0063	3911	2896	966
place	3187	5.74	1.0654	4783	1671	--
düsseldorf	3188	5.74	1.5754	684	1082	3010
westdeutschen	3189	5.74	1.3822	--	--	3831
entwurf	3190	5.74	0.8526	4198	--	1628
aktionen	3191	5.74	1.2090	1744	--	4078
asien	3192	5.74	1.7120	3451	--	--
sony	3193	5.74	1.2906	640	1448	--
beteiligung	3194	5.74	1.1572	4232	--	2322
unlocked	3195	5.74	1.1920	--	2948	--
engineering	3196	5.74	1.4259	3804	--	--
deutlich	3197	5.74	0.8526	1023	3039	336
vielzahl	3198	5.74	0.8762	3793	--	3551
year	3199	5.74	1.0654	4139	205	--
will	3200	5.74	1.3524	315	58	212
Überlegungen	3201	5.74	1.1031	--	--	1642
schauen	3202	5.74	0.9435	1987	927	--
dito	3203	5.74	1.1747	--	4560	--
steigt	3204	5.74	1.1214	4117	2212	3253
beinhaltet	3205	5.74	0.8992	3879	--	--
tag	3206	5.74	1.3063	226	181	570
resultate	3207	5.74	1.1747	--	--	2405
reaktionen	3208	5.74	0.8992	--	--	3515
stiefel	3209	5.74	1.0264	--	3559	--
besitzt	3210	5.74	1.0063	3071	--	1271
durchführen	3211	5.74	0.9858	4870	--	--
ohren	3212	5.74	0.9649	--	3965	--
mitglieder	3213	5.74	0.9435	419	4279	703
wort	3214	5.74	0.9858	1112	1219	387
she	3215	5.74	1.1747	--	302	--
Ökonomie	3216	5.74	1.1920	--	--	3464
group	3217	5.74	1.2423	1278	1440	--
lüftung	3218	5.74	1.1572	--	2729	--
verwendung	3219	5.74	0.8033	1263	--	1047
#studentenjobs	3220	5.74	1.6264	--	2790	--
cologne	3221	5.74	1.4115	--	4795	--
normalen	3222	5.74	1.0654	3571	--	2327
wurzel	3223	5.74	1.2747	--	--	3880
anschluss	3224	5.74	0.8992	2134	--	--
gleichsam	3225	5.74	0.9435	--	--	1442
news	3226	5.74	1.2090	126	266	--
denk	3227	5.74	1.1214	--	1856	--
präsidenten	3228	5.74	1.0063	--	--	2422
ohr	3229	5.74	1.2090	--	4568	--
#schweiz	3230	5.74	1.3969	--	1176	--
lastminute	3231	5.74	1.5884	--	1918	--
views	3232	5.74	1.3372	2650	--	--
stattfindet	3233	5.74	1.0844	--	--	4662
unendlichen	3234	5.74	1.3524	--	--	4101
spannung	3235	5.74	1.4542	3925	--	2208
herunterladen	3236	5.74	1.3372	2064	--	--
seminar	3237	5.74	1.1214	2419	4017	--
wii	3238	5.74	1.3372	2548	2693	--
telekommunikation	3239	5.74	1.7474	2071	--	--
verfassung	3240	5.74	1.1031	--	--	913
fortgesetzt	3241	5.74	0.8992	--	--	4969
vorbereitung	3242	5.74	1.0654	3093	--	2196
meines	3243	5.74	1.1920	3410	2021	1737
koffer	3244	5.74	0.9858	--	4984	--
vereine	3245	5.74	1.0063	1614	--	4381
denkst	3246	5.74	0.9649	--	2839	--
veröffentlichen	3247	5.74	1.0654	1686	--	--
netzwerke	3248	5.74	1.1747	2754	--	--
reale	3249	5.74	0.6642	--	--	3350
reply	3250	5.74	1.0461	3761	2772	--
listeners	3251	5.74	0.8033	--	4004	--
erkannte	3252	5.74	0.8526	--	--	3282
sechziger	3253	5.74	1.4682	--	--	5055
auffassung	3254	5.74	0.9435	--	--	608
beschreibt	3255	5.74	1.1572	5107	--	2587
step	3256	5.74	1.2090	--	4251	--
entscheidung	3257	5.74	0.9435	1636	2963	692
läuft	3258	5.74	0.9858	1332	315	3693
erzeugnisse	3259	5.74	1.0461	--	--	4216
stage	3260	5.74	0.9435	--	3235	--
empfunden	3261	5.74	0.9435	--	--	3585
vielmehr	3262	5.74	1.1920	4146	--	386
beantwortet	3263	5.72	0.9267	1371	--	4546
heutige	3264	5.72	0.8581	--	3375	3576
oper	3265	5.72	1.7501	4770	--	--
voll	3266	5.72	1.4291	1361	294	1153
klaren	3267	5.72	0.9267	--	--	3475
unternommen	3268	5.72	0.9485	--	--	4246
ansicht	3269	5.72	0.7296	1280	--	755
einstieg	3270	5.72	0.8340	4843	--	--
absolute	3271	5.72	1.1787	4221	--	1602
beachten	3272	5.72	0.8581	1175	--	2850
zahlreichen	3273	5.72	0.7835	2688	--	1464
#news	3274	5.72	1.5524	--	534	--
vermitteln	3275	5.72	0.8340	4930	--	3103
gott	3276	5.72	2.3215	1433	736	297
bewirkt	3277	5.72	1.0309	--	--	2800
seen	3278	5.72	1.0506	--	1790	--
kennt	3279	5.72	0.8091	1997	1014	1747
berechtigt	3280	5.72	0.8816	3659	--	2320
harry	3281	5.72	1.3856	3830	982	--
faz	3282	5.72	1.4003	--	3336	--
lokale	3283	5.72	0.9267	1230	--	4913
break	3284	5.72	1.5524	--	1977	--
Öffnungszeiten	3285	5.72	1.2943	1820	--	--
leibniz	3286	5.72	1.3559	--	--	4248
wesentlich	3287	5.72	1.1256	2842	--	674
played	3288	5.72	0.9267	--	541	--
interviews	3289	5.72	0.9267	3354	--	--
dorf	3290	5.72	0.9906	3639	4298	3097
week	3291	5.72	1.1073	--	1004	--
salz	3292	5.72	1.0698	4316	--	--
#neversaynever	3293	5.72	1.6041	--	2916	--
knew	3294	5.72	1.0506	--	3622	--
#trends	3295	5.72	1.5258	--	1382	--
networks	3296	5.72	1.0887	4288	--	--
heute	3297	5.72	0.9906	220	64	206
martin	3298	5.72	1.2296	897	2093	1845
bald	3299	5.72	1.0110	1269	551	375
allen	3300	5.72	1.0887	351	325	148
durchsetzen	3301	5.72	1.2784	--	--	5056
ausführung	3302	5.72	0.9906	2474	--	1738
erfahrungsbericht	3303	5.72	1.0506	870	--	--
zug	3304	5.72	0.9906	2541	1338	2012
motive	3305	5.72	0.9267	--	--	2477
reiz	3306	5.72	0.9906	--	--	3972
leuten	3307	5.72	0.9697	--	2300	3175
ausführliche	3308	5.72	0.9697	2884	--	--
dresden	3309	5.72	1.2943	926	1500	2799
amerikanischen	3310	5.72	1.4148	--	--	1042
maria	3311	5.72	1.3856	1551	2318	1904
tendenz	3312	5.72	0.7570	--	--	1427
plant	3313	5.72	0.9044	--	2588	--
methoden	3314	5.72	0.8340	2244	--	1135
auto	3315	5.72	1.4148	254	674	--
ultimate	3316	5.72	1.5524	--	5044	--
erkannt	3317	5.72	0.9485	4427	--	1503
künftige	3318	5.72	0.9485	--	--	4609
interview	3319	5.72	1.0887	2112	292	3993
research	3320	5.72	1.4148	2706	2034	3470
französischer	3321	5.72	1.3708	--	--	4842
ergebnissen	3322	5.72	0.9267	--	--	3293
wichtige	3323	5.72	1.0110	1284	3880	952
grundsätze	3324	5.72	1.1787	2908	--	2066
wuchs	3325	5.72	1.0506	--	--	5078
auktionen	3326	5.72	1.1073	2431	--	--
erhältlich	3327	5.72	0.9697	2015	4097	--
#fernsehen	3328	5.72	1.5654	--	1363	--
interpretiert	3329	5.72	0.9485	--	--	4311
aufnehmen	3330	5.72	0.8340	3018	--	4072
beat	3331	5.72	1.4988	--	1893	--
vordergrund	3332	5.72	0.9485	--	--	2195
scharfe	3333	5.72	1.3254	--	--	5118
programm	3334	5.72	0.9044	657	2189	1323
mitteilungen	3335	5.72	1.1073	4476	--	3281
gewissen	3336	5.72	1.4003	4520	4590	705
gewährleistet	3337	5.72	0.9697	3251	--	4615
unserem	3338	5.72	0.9267	768	1154	1122
berufliche	3339	5.72	0.9906	4307	--	--
charakters	3340	5.72	1.0309	--	--	3801
ereignisse	3341	5.72	1.1073	3230	--	1508
bookmark	3342	5.72	1.1073	437	--	--
bundesliga	3343	5.72	1.7733	2229	1662	--
detailansicht	3344	5.72	0.9485	3706	--	--
beiden	3345	5.72	0.9697	616	1471	144
karten	3346	5.72	0.9267	1327	1945	4268
camcorder	3347	5.72	1.2296	2364	--	--
verfasser	3348	5.72	0.8581	4437	--	1198
days	3349	5.72	1.0506	4700	616	--
volvo	3350	5.72	1.5391	3959	--	--
patent	3351	5.72	1.2623	4654	--	--
thailand	3352	5.72	1.4714	2776	4626	--
funktionen	3353	5.72	1.2129	1209	--	1415
rechner	3354	5.72	0.9697	1738	4580	--
anfänge	3355	5.72	0.9267	--	--	5123
person	3356	5.72	0.9697	846	580	633
blatt	3357	5.72	0.9485	4330	--	2951
philipp	3358	5.72	1.2296	3846	--	3739
inhaltsverzeichnis	3359	5.72	0.9044	1878	--	--
explorer	3360	5.72	1.3407	3036	--	--
temperatur	3361	5.72	0.9044	3282	1906	2099
suchergebnisse	3362	5.72	0.9044	1600	--	--
schreibtisch	3363	5.72	0.9267	--	4429	--
sense	3364	5.72	1.3254	--	5098	--
become	3365	5.72	1.0506	--	2830	--
produkt	3366	5.72	1.0506	414	--	2224
autos	3367	5.72	1.2461	996	3228	--
kommst	3368	5.72	0.9906	--	1869	--
gegenseitige	3369	5.72	1.0110	--	--	4244
modelle	3370	5.72	1.1073	2145	--	3617
beschrieben	3371	5.72	1.0110	2599	--	1651
store	3372	5.72	1.1959	4277	1719	--
organischen	3373	5.72	1.1436	--	--	3211
uk	3374	5.72	1.2623	1138	2089	--
verhältnisse	3375	5.72	0.8816	--	--	544
markt	3376	5.72	1.0506	898	2024	1550
tirol	3377	5.72	1.0506	2266	--	--
einführung	3378	5.72	0.9485	1420	--	970
schreibst	3379	5.72	0.8340	--	4108	--
verknüpfung	3380	5.72	0.8340	--	--	4249
school	3381	5.72	1.2943	3224	643	--
vereinigte	3382	5.72	1.1787	2309	--	--
spricht	3383	5.72	0.9697	2523	1959	671
anmelden	3384	5.72	0.9906	159	2933	--
name	3385	5.72	0.9697	218	562	1562
tätigkeit	3386	5.72	0.8091	2001	--	690
chip	3387	5.70	0.9530	1443	--	--
saint	3388	5.70	1.6067	4635	--	--
reagieren	3389	5.70	1.0152	5078	--	--
berücksichtigt	3390	5.70	0.9091	3341	--	1680
thursday	3391	5.70	1.0152	--	4102	--
projekte	3392	5.70	1.0546	980	--	4666
eingeloggt	3393	5.70	1.3132	3986	--	--
erklärte	3394	5.70	0.7890	--	--	1460
posting	3395	5.70	0.8391	--	3751	--
hinblick	3396	5.70	0.9949	4711	--	1425
ewigen	3397	5.70	1.3132	--	--	2843
hinzufügen	3398	5.70	0.8144	260	--	--
claudia	3399	5.70	1.4743	3195	--	--
ahhh	3400	5.70	1.7757	--	3073	--
plans	3401	5.70	1.0926	--	4250	--
erstellen	3402	5.70	0.9949	448	3090	--
passen	3403	5.70	1.0152	4810	3562	--
habe	3404	5.70	1.1473	134	89	122
summe	3405	5.70	0.8864	2993	--	1616
eigentümer	3406	5.70	1.2657	4425	--	--
entsteht	3407	5.70	0.9313	2525	--	1234
worth	3408	5.70	1.0738	--	3198	--
kurse	3409	5.70	0.9742	1321	--	--
uhren	3410	5.70	0.9530	1385	--	--
up	3411	5.70	1.5017	1165	185	4360
bundesrepublik	3412	5.70	1.6194	3888	--	752
boot	3413	5.70	1.1112	3064	--	--
#bundesliga	3414	5.70	2.0228	--	2498	--
gesamte	3415	5.70	0.8864	1802	--	1214
word	3416	5.70	1.2657	3079	1463	--
rede	3417	5.70	0.9313	3593	2223	515
sieben	3418	5.70	0.9742	2518	2965	1998
tatsachen	3419	5.70	1.0926	--	--	2054
jüngeren	3420	5.70	1.0351	--	--	3076
höhere	3421	5.70	1.0926	2995	--	1338
trier	3422	5.70	1.3439	3671	--	--
dsl	3423	5.70	1.2330	860	--	--
upload	3424	5.70	1.3439	--	3918	--
staaten	3425	5.70	1.2330	1712	--	334
schreibt	3426	5.70	0.9530	2253	1123	1184
anwendungen	3427	5.70	1.1112	2057	--	--
johannes	3428	5.70	1.1294	2279	3450	1940
öffentlicher	3429	5.70	1.1473	--	--	4648
aufgehoben	3430	5.70	1.1112	--	--	2402
weitergabe	3431	5.70	0.9949	4787	--	--
edition	3432	5.70	0.9530	1279	1423	--
verschiedenheit	3433	5.70	1.2330	--	--	3085
besteht	3434	5.70	0.9313	753	2944	296
verfügbaren	3435	5.70	0.8631	2285	--	--
fest	3436	5.70	1.1824	1073	699	623
gaben	3437	5.70	1.0351	--	--	2228
doing	3438	5.70	0.9313	--	859	--
Übung	3439	5.70	0.9091	--	--	5049
author	3440	5.70	1.2330	3298	--	--
umfeld	3441	5.70	1.0152	4531	--	--
tschechien	3442	5.70	1.1824	4481	--	--
zeitalter	3443	5.70	0.9949	--	--	2671
#job	3444	5.70	1.5286	--	262	--
soon	3445	5.70	1.4604	--	855	--
kontext	3446	5.70	0.9313	--	--	1980
max	3447	5.70	1.1112	639	1140	1520
choose	3448	5.70	0.9742	--	4198	--
beschaffenheit	3449	5.70	1.1112	--	--	2629
tomorrow	3450	5.70	0.9530	--	608	--
focus	3451	5.70	1.1650	3211	2150	--
trailer	3452	5.70	1.3132	2164	1195	--
nächster	3453	5.70	0.7890	2435	--	--
woche	3454	5.70	0.8631	444	424	2580
geistes	3455	5.70	1.3887	--	--	1154
anfrage	3456	5.70	1.2495	872	--	--
ipod	3457	5.70	1.3887	1695	1203	--
brav	3458	5.70	1.3887	--	4645	--
tafel	3459	5.70	1.0546	--	--	3015
coming	3460	5.70	1.0152	--	1036	--
bestellungen	3461	5.70	0.8391	2085	--	--
mir	3462	5.70	0.9313	116	44	125
taste	3463	5.70	1.0351	3502	--	--
gleichfalls	3464	5.70	0.9530	--	--	2229
anruf	3465	5.70	1.2164	--	987	--
edelstahl	3466	5.70	0.8631	2730	--	--
entscheidend	3467	5.70	1.0738	--	--	2016
vervielfältigung	3468	5.70	1.2330	4098	--	--
nase	3469	5.70	1.0738	--	2773	--
anlehnung	3470	5.70	0.9742	--	--	4752
einfache	3471	5.70	1.2495	1901	--	1785
handel	3472	5.70	1.0926	1260	4175	1357
grösse	3473	5.70	0.8864	--	--	4907
eignen	3474	5.70	0.9742	--	--	4004
betrachtung	3475	5.70	0.9091	--	--	1090
usa	3476	5.70	1.7173	404	770	874
mittelpunkt	3477	5.70	0.9313	4620	--	1975
schrift	3478	5.70	0.9949	2017	--	954
luzern	3479	5.70	1.1473	3751	--	--
bekommt	3480	5.70	0.7354	1726	926	3977
buche	3481	5.70	1.1112	--	--	4967
netto	3482	5.70	1.1473	5055	--	--
grosse	3483	5.70	1.0546	3067	3410	1267
ever	3484	5.70	1.1473	--	419	--
vieler	3485	5.70	0.8391	--	--	2039
rohstoffe	3486	5.70	1.5152	4586	--	--
#jobs	3487	5.70	1.4604	--	361	--
kommt	3488	5.70	1.0152	340	182	219
liberale	3489	5.70	1.4880	--	--	4874
vorgeschlagen	3490	5.70	0.9949	--	--	4840
darstellung	3491	5.70	1.1112	1641	--	433
umfangreiche	3492	5.70	1.2330	4592	--	--
merklisten	3493	5.70	1.1650	3864	--	--
republic	3494	5.70	1.3590	--	4857	--
trending	3495	5.70	1.1650	--	1656	--
schreiben	3496	5.68	0.7939	237	564	800
lena	3497	5.68	1.5178	--	4883	--
zusätzlich	3498	5.68	0.9988	900	--	2432
ebene	3499	5.68	1.0388	2260	--	829
gesellschaftliche	3500	5.68	1.3005	--	--	1733
software	3501	5.68	0.9570	185	1642	--
göttingen	3502	5.68	1.1147	3400	--	2379
dokumentiert	3503	5.68	0.8908	5034	--	--
fb	3504	5.68	1.6714	--	1242	--
rihanna	3505	5.68	1.8565	--	2221	--
dvds	3506	5.68	1.1856	1605	4303	--
follow	3507	5.68	1.0583	--	84	--
erzeugen	3508	5.68	0.7939	--	--	3187
tatsächlichen	3509	5.68	0.7677	--	--	3523
fact	3510	5.68	0.8437	--	3372	--
gespeichert	3511	5.68	1.0583	1034	--	--
merkzettel	3512	5.68	1.0388	1983	--	--
blues	3513	5.68	1.4061	4591	--	--
erstmal	3514	5.68	1.0774	3261	807	--
pc	3515	5.68	1.0962	405	663	--
luxemburg	3516	5.68	1.4490	2306	--	--
zeitraum	3517	5.68	0.8908	1739	--	2278
gucke	3518	5.68	1.0774	--	3320	--
testberichte	3519	5.68	1.3316	993	--	--
trifft	3520	5.68	0.9134	2659	2153	1819
regelmäßig	3521	5.68	1.0388	2362	--	2497
having	3522	5.68	0.9570	--	1505	--
petersburg	3523	5.68	1.2027	--	--	4870
unseren	3524	5.68	0.7126	703	1169	1049
iphone	3525	5.68	2.0941	1908	321	--
eingang	3526	5.68	0.9570	2521	--	3789
raum	3527	5.68	0.9570	807	1799	539
bookmarking	3528	5.68	1.1856	4109	--	--
apotheken	3529	5.68	1.2848	3712	--	--
collection	3530	5.68	1.0583	3950	2669	--
obersten	3531	5.68	0.9988	--	--	2564
foren	3532	5.68	1.2027	439	--	--
gehört	3533	5.68	0.8676	936	878	485
ski	3534	5.68	1.6468	3871	3641	--
daily	3535	5.68	0.9570	--	985	--
asleep	3536	5.68	1.5444	--	4662	--
broadcast	3537	5.68	1.0583	--	3662	--
bundesland	3538	5.68	1.2027	1763	--	--
bonn	3539	5.68	1.2848	1116	2088	1468
florian	3540	5.68	1.2688	4087	--	--
oberen	3541	5.68	0.8676	4831	--	1934
versuchen	3542	5.68	1.0962	874	2576	1015
hohen	3543	5.68	1.0774	1545	--	724
graz	3544	5.68	1.0583	1648	2256	--
findest	3545	5.68	0.8676	3719	2881	--
drei	3546	5.68	0.8676	399	599	204
tempo	3547	5.68	0.9781	--	5134	--
betonen	3548	5.68	0.8437	--	--	4503
herstellung	3549	5.68	0.8676	2344	--	1834
organe	3550	5.68	1.0962	--	--	2021
pic	3551	5.68	1.0962	--	1101	--
motiv	3552	5.68	1.2196	--	--	2957
erstere	3553	5.68	0.8437	--	--	4181
richtung	3554	5.68	0.7677	1240	1035	462
jan	3555	5.68	1.1683	959	2818	3737
gucken	3556	5.68	0.9988	--	830	--
#android	3557	5.68	1.4490	--	739	--
investitionen	3558	5.68	1.1147	--	--	3611
definiert	3559	5.68	0.9570	4354	--	2351
key	3560	5.68	1.0190	3881	2985	--
imstande	3561	5.68	1.2027	--	--	3642
supertalent	3562	5.68	2.3338	--	4537	--
