Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
ump	9283	4.02	1.6349	--	3994	--
pb	9284	4.02	1.4913	2214	3428	--
rer	9285	4.02	1.3626	--	2672	--
bieber	9286	4.02	1.6962	--	429	--
exécuter	9287	4.02	1.4213	--	--	2620
obligés	9288	4.02	1.3626	--	--	3564
division	9289	4.02	1.3013	1328	--	1002
péter	9290	4.00	1.8183	--	3051	--
diminution	9291	4.00	1.0102	--	--	2471
excès	9292	4.00	1.2454	--	--	1789
nerfs	9293	4.00	1.0880	--	--	4355
sans	9294	4.00	1.0690	81	169	62
urgent	9295	4.00	1.1066	4206	3213	--
étroit	9296	4.00	1.0690	--	--	4113
toc	9297	4.00	1.2289	--	4369	--
strictement	9298	4.00	1.0302	--	--	4459
arrêté	9299	4.00	0.9476	1678	3219	1173
jette	9300	4.00	1.0302	--	--	4233
arrête	9301	4.00	0.9689	5245	1034	2662
soldats	9302	4.00	1.5649	--	--	998
monster	9303	4.00	1.7261	--	3004	--
crie	9304	4.00	1.1429	--	4139	--
villepin	9305	4.00	1.3553	--	2109	--
gaz	9306	4.00	1.1429	1536	3677	1691
#syria	9307	4.00	1.6413	--	2879	--
damn	9308	3.98	1.5451	--	1878	--
mesrine	9309	3.98	1.6224	5222	--	--
alertes	9310	3.98	1.2370	2246	--	--
less	9311	3.98	0.9581	--	2353	--
froide	9312	3.98	1.2696	--	--	4542
faim	9313	3.98	1.5318	--	832	3915
objection	9314	3.98	1.1516	--	--	4875
empêcher	9315	3.98	1.0971	--	--	1359
douter	9316	3.98	0.8919	--	--	3443
doute	9317	3.98	0.9145	1670	1273	261
contradiction	9318	3.98	1.2036	--	--	2508
opposition	9319	3.98	1.1692	4297	--	858
manques	9320	3.96	0.9467	--	2409	--
vieilles	9321	3.96	1.1421	--	--	3880
fermeture	9322	3.96	1.1241	2836	--	--
politiques	9323	3.96	1.5113	1085	2818	434
opposer	9324	3.96	1.0683	--	--	2426
ignore	9325	3.96	1.0093	--	5028	3273
offensive	9326	3.96	1.7492	--	--	5168
dark	9327	3.96	1.3087	4265	2739	--
gros	9328	3.96	1.2282	779	287	991
enlever	9329	3.96	1.2447	4410	5037	3585
aie	9330	3.96	1.2447	--	2012	--
morano	9331	3.96	1.6157	--	3531	--
fake	9332	3.96	1.4563	--	1634	--
not	9333	3.96	0.9681	1093	217	2751
plomb	9334	3.94	1.2022	--	--	3929
ko	9335	3.94	1.3311	2673	1918	--
jugement	9336	3.94	1.1502	4793	--	805
arrêtés	9337	3.94	1.1502	--	--	3794
pété	9338	3.94	1.7192	--	4808	--
moins	9339	3.94	0.8184	171	230	83
infanterie	9340	3.94	1.4486	--	--	3223
jong-il	9341	3.94	1.4626	--	2924	--
gravité	9342	3.94	1.5174	--	--	3307
oublier	9343	3.94	1.0956	3404	1310	1984
alcool	9344	3.94	1.6340	2644	--	3374
lente	9345	3.92	0.9655	--	--	4771
without	9346	3.92	0.9655	--	1600	--
zéro	9347	3.92	1.5887	--	4988	--
mines	9348	3.92	1.6015	5130	--	2192
kil	9349	3.92	1.3679	--	4210	--
acides	9350	3.92	1.2591	--	--	4987
coût	9351	3.92	1.1400	1883	--	3263
incertitude	9352	3.92	1.0467	--	--	4605
alarme	9353	3.92	1.6015	4448	--	--
mad	9354	3.92	1.4546	--	3404	--
police	9355	3.92	1.3529	1378	1414	912
dernière	9356	3.92	1.3679	482	594	493
jugé	9357	3.92	1.0467	--	--	3248
absurde	9358	3.92	1.2911	--	--	4600
fou	9359	3.90	1.7053	3607	347	4421
charges	9360	3.90	1.1824	2465	--	1767
restreint	9361	3.90	1.1112	--	--	5022
fall	9362	3.90	1.4033	--	3185	--
lourd	9363	3.90	1.1294	--	1223	--
dépense	9364	3.90	0.9530	--	--	2705
fucking	9365	3.90	1.9923	--	1381	--
radicale	9366	3.90	1.1294	--	--	5177
nullement	9367	3.88	1.2395	--	--	2149
provoque	9368	3.88	0.9823	--	--	4567
falling	9369	3.88	1.3649	--	3187	--
bruit	9370	3.88	1.1183	2869	2542	1629
réfugiés	9371	3.88	1.5602	--	--	4807
tempête	9372	3.88	1.6368	--	1861	--
lssearchboxulmlink	9373	3.88	1.5602	4589	--	--
sarko	9374	3.88	2.1058	--	3038	--
beug	9375	3.88	1.1718	--	3265	--
critiques	9376	3.88	1.2558	1327	--	2170
calcaire	9377	3.88	1.1183	--	--	4855
guéant	9378	3.86	1.9167	--	2492	--
susceptibles	9379	3.86	0.9691	--	--	2991
impose	9380	3.86	1.3999	--	--	2056
coûts	9381	3.86	1.3095	2859	--	--
seuls	9382	3.86	1.2618	3096	3718	1074
ignorer	9383	3.86	1.1430	4574	--	--
grosse	9384	3.86	1.2618	2891	572	3460
vols	9385	3.84	1.8666	2783	--	--
compliqué	9386	3.84	1.1669	--	2795	--
adversaire	9387	3.84	1.5434	--	--	3760
tombé	9388	3.84	0.9971	--	2424	--
vieille	9389	3.84	1.2014	4486	1957	1841
arrêter	9390	3.84	1.2014	3632	1669	1525
manquent	9391	3.84	1.0568	--	--	4338
judiciaire	9392	3.84	1.2513	4161	--	2390
sang	9393	3.84	1.5434	2406	1920	651
no	9394	3.82	1.2728	502	142	1544
bataillon	9395	3.82	1.4803	--	--	3665
vieux	9396	3.82	1.0821	1598	833	881
sarkozy	9397	3.82	2.1351	1726	592	--
bêtes	9398	3.82	1.3952	--	--	4191
froid	9399	3.82	1.3656	3093	713	1939
n'aime	9400	3.82	1.0240	--	2042	--
impatience	9401	3.82	1.1551	--	5116	--
dissolution	9402	3.82	0.9624	--	--	2865
against	9403	3.82	1.4097	--	2856	--
empêche	9404	3.82	1.0240	--	--	2772
dépenses	9405	3.80	1.1429	2440	--	1073
oublié	9406	3.80	0.9476	749	1025	3667
fight	9407	3.80	1.5119	--	3115	--
soldat	9408	3.80	1.5518	--	--	2954
imposer	9409	3.80	1.2778	--	--	2195
gras	9410	3.80	1.3553	3900	2378	--
cri	9411	3.80	1.4569	--	--	3437
colonial	9412	3.80	1.6782	--	--	4394
chirurgie	9413	3.78	1.4748	3070	--	--
critiquer	9414	3.78	1.3893	--	3771	--
trafic	9415	3.78	1.1480	2464	5172	3884
missed	9416	3.78	1.2002	--	4851	--
désolée	9417	3.78	1.0746	--	1818	--
oubli	9418	3.78	1.1119	--	--	4449
ordres	9419	3.78	1.1480	--	--	874
baisse	9420	3.78	0.9322	2384	2203	3250
arbitraire	9421	3.78	1.3138	--	--	3362
crï¿½ï¿½	9422	3.78	1.6449	--	4069	--
acide	9423	3.78	0.9957	4629	--	1144
gueule	9424	3.76	1.3933	3470	469	--
vide	9425	3.76	1.0797	1304	2327	1801
obligation	9426	3.76	1.3334	3669	--	1533
casse	9427	3.76	1.2867	--	1387	--
problématique	9428	3.76	1.2545	--	--	4615
avc	9429	3.76	1.8020	--	1453	--
éloigné	9430	3.76	1.2048	--	--	4361
hard	9431	3.76	1.2867	3415	1244	--
sucks	9432	3.76	1.6606	--	4535	--
chasse	9433	3.76	1.5592	2641	4415	2335
bete	9434	3.76	1.0984	--	3344	--
#dsk	9435	3.74	1.5754	--	4211	--
adversaires	9436	3.74	1.1747	--	--	2746
derniere	9437	3.74	1.3524	--	2722	--
obligatoires	9438	3.74	1.3219	4979	--	--
armée	9439	3.74	1.5624	2394	--	304
bordel	9440	3.74	1.6011	--	1164	--
rumeurs	9441	3.74	1.4259	--	3522	--
imposé	9442	3.74	1.2423	--	--	4694
jeté	9443	3.74	1.0063	--	--	4331
poussière	9444	3.74	1.1572	--	--	5194
alerte	9445	3.74	1.1214	1553	3131	--
manqué	9446	3.72	1.0698	--	3492	4157
inspection	9447	3.72	0.9267	5159	--	--
l'armée	9448	3.72	1.5654	--	4943	--
inférieure	9449	3.72	1.1436	--	--	1758
pitié	9450	3.72	1.3254	--	2539	4034
crier	9451	3.72	1.3407	--	3867	--
retard	9452	3.72	0.9044	4085	972	3189
#toiaussirapcommelafouine	9453	3.72	1.9592	--	3663	--
vieillard	9454	3.72	1.2784	--	--	5190
casser	9455	3.72	1.1959	--	2521	--
ex	9456	3.72	1.1256	980	1225	1509
jeter	9457	3.72	1.1073	--	3796	2708
niquer	9458	3.72	2.2319	--	4338	--
purger	9459	3.72	1.1613	4804	--	--
bataille	9460	3.72	1.6293	4491	4011	1244
vol	9461	3.70	1.9193	972	2314	846
orgueil	9462	3.70	1.5017	--	--	3082
dur	9463	3.70	1.1112	958	591	3933
sépare	9464	3.70	0.9530	--	--	3196
vanité	9465	3.70	1.6812	--	--	5121
clope	9466	3.70	1.7525	--	4141	--
vain	9467	3.70	1.2495	--	--	2450
obligé	9468	3.70	1.0546	--	1678	1527
#rip	9469	3.70	1.6320	--	5067	--
foutre	9470	3.70	1.7871	--	1238	--
pression	9471	3.70	1.3132	2073	3450	1235
inférieures	9472	3.70	0.9091	--	--	5070
préoccupations	9473	3.68	1.2526	--	--	4091
tired	9474	3.68	0.9134	--	2716	--
never	9475	3.68	1.2688	--	506	--
isolés	9476	3.68	1.5444	--	--	5189
rumeur	9477	3.68	1.1147	--	3235	--
inférieur	9478	3.68	0.8437	5084	--	2258
inutiles	9479	3.68	1.2688	--	--	4473
cassation	9480	3.68	1.0583	--	--	4393
proie	9481	3.66	1.3032	--	--	4496
worry	9482	3.66	1.5858	--	3553	--
artillerie	9483	3.66	1.5598	--	--	2187
imposée	9484	3.66	1.0422	--	--	5230
#syrie	9485	3.66	1.4086	--	4634	--
seul	9486	3.66	1.1537	716	367	214
disparaître	9487	3.66	1.5858	--	--	2675
lost	9488	3.66	1.5201	5223	2398	--
quitte	9489	3.66	1.0994	--	2193	3860
annuler	9490	3.66	1.0022	3198	--	--
urgence	9491	3.66	1.1886	2366	--	4344
m'ennuie	9492	3.64	1.1021	--	2319	--
shit	9493	3.64	1.6753	--	1307	--
ruines	9494	3.64	1.4251	--	--	3416
risque	9495	3.64	1.1021	1019	1445	1367
coup	9496	3.64	1.2081	738	316	486
obligatoire	9497	3.64	1.4394	2495	--	3546
symptômes	9498	3.64	1.0645	--	--	3522
obliger	9499	3.64	1.3667	--	3406	--
fermé	9500	3.64	1.1205	4623	4309	5053
poutine	9501	3.64	1.9034	--	4226	--
vampire	9502	3.64	1.7468	--	3364	--
seule	9503	3.62	1.3981	1049	425	283
bête	9504	3.62	1.2760	--	1610	--
critique	9505	3.62	1.3384	1839	1991	661
subit	9506	3.62	1.2436	--	--	4230
avertissement	9507	3.62	1.2599	2666	--	--
militaire	9508	3.62	1.5765	2314	--	720
fiscales	9509	3.62	1.1761	5204	--	--
voler	9510	3.62	1.7484	--	3454	--
oblige	9511	3.62	1.1586	--	--	4199
perds	9512	3.62	1.0476	--	4768	--
manque	9513	3.62	1.0859	1771	500	1055
cigarette	9514	3.62	1.9261	--	5189	--
domination	9515	3.62	1.5372	--	--	2190
dirty	9516	3.60	1.3851	--	4975	--
haters	9517	3.60	1.4569	--	4074	--
avertissements	9518	3.60	1.1249	2478	--	--
supprimé	9519	3.60	1.0498	2999	4877	--
lose	9520	3.60	1.2122	--	3429	--
syrie	9521	3.60	1.5119	--	2801	4653
combats	9522	3.60	1.7728	--	--	3713
obligations	9523	3.58	1.0319	3544	--	2228
conneries	9524	3.58	1.7853	--	2248	--
disparaît	9525	3.58	1.1796	--	--	5262
difficilement	9526	3.58	1.1622	--	--	3846
supprimer	9527	3.58	1.1445	1444	2978	3800
embarras	9528	3.58	0.9278	--	--	4177
l'ump	9529	3.58	1.8416	--	3075	--
pou	9530	3.58	1.3864	--	1170	--
boloss	9531	3.58	1.4721	--	3973	--
hate	9532	3.58	1.8745	--	809	--
pète	9533	3.58	1.2469	--	3504	--
renoncer	9534	3.58	1.1622	--	--	3039
supprime	9535	3.58	1.0897	--	4847	--
refuser	9536	3.58	1.1265	--	--	2978
risques	9537	3.58	1.3262	1296	4980	2896
confusion	9538	3.58	1.0319	--	--	2643
dépendance	9539	3.56	1.5005	--	--	3232
refuse	9540	3.56	0.9510	--	3426	2837
troubles	9541	3.56	1.1634	2248	--	1951
cris	9542	3.56	1.4591	--	--	3036
afghanistan	9543	3.56	1.5140	4948	--	--
relou	9544	3.56	1.1634	--	3557	--
gênant	9545	3.54	0.8134	--	2410	--
séparé	9546	3.54	1.4028	--	--	5142
boude	9547	3.54	1.3584	--	5040	--
suppression	9548	3.54	1.1104	2977	--	2644
combat	9549	3.54	1.4598	2535	2586	1261
testament	9550	3.54	1.5012	--	--	2882
inférieurs	9551	3.54	1.0919	--	--	4527
ridicule	9552	3.54	1.1643	--	3430	4141
fat	9553	3.54	1.2324	--	4057	--
fume	9554	3.54	1.5281	--	3130	--
dérange	9555	3.54	1.0730	--	3665	--
luttes	9556	3.54	1.3734	--	--	3786
seules	9557	3.54	1.1287	--	--	2065
#fail	9558	3.54	1.6686	--	2072	--
problem	9559	3.54	1.3734	--	2597	--
quitter	9560	3.52	1.0925	5000	2569	2171
sombre	9561	3.52	1.2162	--	--	4070
rien	9562	3.52	1.4032	362	88	144
trouble	9563	3.52	1.0736	--	4594	2987
obstacle	9564	3.52	1.0925	--	--	2517
tort	9565	3.52	0.9947	--	--	2111
tension	9566	3.52	1.1110	3413	--	2629
désordre	9567	3.52	0.9947	--	--	2883
rip	9568	3.52	1.7171	--	1895	--
prétention	9569	3.52	1.2974	--	--	4320
armées	9570	3.50	1.5419	--	--	1574
coups	9571	3.50	1.3286	1938	2315	1539
hôpitaux	9572	3.50	1.5419	--	--	4540
bloquer	9573	3.50	1.0351	1722	4600	--
idiot	9574	3.50	1.4604	--	5185	--
défauts	9575	3.50	1.2657	--	--	4239
débiteur	9576	3.50	1.3132	--	--	4460
exécuté	9577	3.50	1.6444	--	--	5069
militaires	9578	3.50	1.3740	4457	--	1088
tomber	9579	3.50	1.3286	4419	940	2147
dsk	9580	3.50	1.4463	--	1671	--
regrette	9581	3.50	1.4033	--	3746	--
débris	9582	3.50	1.1112	--	--	3669
iran	9583	3.50	1.5551	4458	--	--
loupé	9584	3.50	1.1294	--	4030	--
derniers	9585	3.48	1.1648	595	1842	803
fuite	9586	3.48	0.9739	--	--	3449
poubelle	9587	3.48	1.2974	--	5089	--
connerie	9588	3.48	1.8210	--	3024	--
défaut	9589	3.48	1.0150	1596	4811	1199
non	9590	3.48	1.2816	87	63	82
fatigué	9591	3.48	1.1993	--	2466	--
impossible	9592	3.48	1.2656	1654	1135	723
faux	9593	3.46	1.1817	3348	813	1608
sentence	9594	3.46	1.4172	--	--	4708
moque	9595	3.46	1.3881	--	4839	--
marre	9596	3.46	1.4316	--	839	--
difficulté	9597	3.46	1.5012	3193	--	1347
forcé	9598	3.46	1.1988	--	--	3140
tva	9599	3.46	1.4598	2812	3457	--
m'énerve	9600	3.44	1.0910	--	2710	--
refusé	9601	3.44	0.9930	--	--	3976
dommage	9602	3.44	1.2480	3912	1012	4963
attaquer	9603	3.44	1.4165	--	--	3222
nique	9604	3.44	1.7043	--	2889	--
créancier	9605	3.44	1.5140	--	--	5078
battre	9606	3.42	1.7034	--	2974	4400
tribunal	9607	3.42	1.3566	2604	--	1065
négation	9608	3.42	1.1445	--	--	4937
choc	9609	3.42	1.3107	4598	3726	3980
péché	9610	3.42	1.3415	--	--	3767
bourré	9611	3.42	1.5661	--	4053	--
fail	9612	3.42	1.4155	--	3171	--
pv	9613	3.42	1.7623	--	4774	--
fureur	9614	3.40	1.8406	--	--	4993
ugly	9615	3.40	1.5386	--	5210	--
isolé	9616	3.40	1.2936	--	--	5153
clash	9617	3.40	1.4983	--	3414	--
plaindre	9618	3.40	0.9689	--	4419	5073
bored	9619	3.40	1.3401	--	3549	--
soumis	9620	3.40	1.2122	3307	--	1258
bloqué	9621	3.40	1.2122	--	3872	--
obstacles	9622	3.40	1.2454	--	--	3034
jamais	9623	3.40	1.2617	554	155	161
sale	9624	3.40	1.2617	4935	890	--
handicapées	9625	3.38	1.7010	5203	--	--
fiscal	9626	3.38	1.2436	3345	--	--
putin	9627	3.38	1.7130	--	1350	--
inconvénient	9628	3.38	1.1586	--	--	4023
créanciers	9629	3.38	1.4831	--	--	4214
inutile	9630	3.36	1.0254	--	3569	1941
dépit	9631	3.36	1.2739	--	--	2530
bitches	9632	3.36	2.0280	--	4781	--
reproche	9633	3.36	1.1563	--	--	3298
faible	9634	3.36	1.1205	1888	2765	873
vice	9635	3.36	1.5487	--	--	1661
perd	9636	3.36	1.0451	--	2126	2951
fausse	9637	3.34	1.0616	--	3462	2785
rater	9638	3.34	1.1886	--	2698	--
exclu	9639	3.34	1.3494	--	3804	--
frappe	9640	3.34	1.5598	--	3671	4056
trompe	9641	3.34	1.3793	--	4028	4748
tribunaux	9642	3.34	1.4514	--	--	1894
fatiguée	9643	3.34	1.3032	--	2785	--
hôpital	9644	3.34	1.3644	2923	--	2356
difficile	9645	3.34	1.3032	1767	1693	626
chute	9646	3.34	1.1713	3737	3297	1923
