Word	Havg	StDev	FreqListRank	TwitterRank
melarikan	9212	3.72	1.3708	928	--
terganggu	9213	3.72	1.6418	3561	--
gelap	9214	3.72	1.4574	845	1985
mematahkan	9215	3.72	1.1787	3033	--
boker	9216	3.70	1.8323	--	4779
tersangkut	9217	3.70	1.2164	6219	--
tikus	9218	3.70	1.4321	1194	4233
menjatuhkannya	9219	3.70	1.2330	5450	--
cuek	9220	3.70	1.0546	--	1662
menyangkal	9221	3.70	1.3286	4746	--
ngilangin	9222	3.70	1.3887	--	5524
cpek	9223	3.70	0.9313	--	5956
pelarian	9224	3.70	1.2657	5455	--
panas	9225	3.70	1.2817	449	602
petir	9226	3.70	1.4033	2943	6035
sendirian	9227	3.70	1.4743	526	1508
menembakku	9228	3.70	1.7409	4018	--
mrh	9229	3.70	1.4880	--	5617
mengakhiri	9230	3.70	1.5419	2230	--
late	9231	3.68	1.2848	--	5103
mls	9232	3.68	1.2362	--	2182
berutang	9233	3.68	1.3915	2627	--
terkalahkan	9234	3.68	1.7431	6150	--
#salahgaul	9235	3.68	1.3005	--	4957
menunda	9236	3.68	1.2688	4809	--
sok	9237	3.68	1.1856	4256	346
kapok	9238	3.68	1.0388	--	4290
huuu	9239	3.68	0.9988	--	4713
menyingkir	9240	3.68	0.9570	2517	--
mslh	9241	3.68	1.5576	--	4057
lambat	9242	3.68	1.1328	1540	5543
makam	9243	3.66	1.3793	3429	--
kelamaan	9244	3.66	1.2875	--	4356
˘̩̩̩˘̩̩̩ƪ	9245	3.66	1.2056	--	3222
bingung	9246	3.66	1.0022	1642	464
bimbang	9247	3.66	1.2390	--	5609
singkirkan	9248	3.66	1.2554	2137	--
ngadu	9249	3.66	0.8234	--	5198
putusin	9250	3.64	1.6005	--	5495
panasnya	9251	3.64	1.3516	--	5373
bandel	9252	3.64	1.5618	--	5853
perkara	9253	3.64	1.2739	4580	--
bantah	9254	3.64	1.0451	--	5818
predator	9255	3.64	1.7351	4941	--
mengusir	9256	3.64	1.6874	3538	--
lukanya	9257	3.64	1.1563	5053	--
kasian	9258	3.64	1.2739	--	547
meninggalkan	9259	3.64	1.3815	286	2194
bersenjata	9260	3.64	1.4251	1970	--
pecah	9261	3.64	1.3667	2609	3674
sepii	9262	3.64	0.9205	--	4258
bajak	9263	3.64	1.2898	3070	2056
ketek	9264	3.64	1.2415	--	4011
protes	9265	3.64	0.8514	6214	4882
bertentangan	9266	3.62	1.0859	4886	--
mengabaikan	9267	3.62	1.3686	3306	--
ugh	9268	3.62	1.3076	3771	--
waduh	9269	3.62	1.3076	--	1895
rapuh	9270	3.62	1.5894	5151	5915
malang	9271	3.62	1.5635	1978	1776
bt	9272	3.62	1.4126	--	1371
merokok	9273	3.62	1.5504	1341	5127
menyinggung	9274	3.62	1.3384	4641	--
lenyap	9275	3.62	1.4693	3980	--
jurang	9276	3.62	1.0476	4604	--
gelisah	9277	3.62	1.6890	3497	5461
cuekin	9278	3.62	1.4126	--	4465
sulit	9279	3.62	1.3384	386	889
tegang	9280	3.62	1.3981	5182	--
menghilang	9281	3.62	1.1229	985	3812
pembalasan	9282	3.62	2.0393	5634	--
keliru	9283	3.62	1.2919	3919	--
retak	9284	3.62	1.2760	4310	--
gatal	9285	3.60	0.9689	5333	--
huu	9286	3.60	1.0690	--	3779
berisiko	9287	3.60	1.2617	5860	--
tengkorak	9288	3.60	1.4846	3208	--
menyingkirkan	9289	3.60	1.3248	2418	--
ngaco	9290	3.60	1.1780	--	6050
kesiangan	9291	3.60	1.0102	--	5254
bisu	9292	3.60	1.1606	6025	--
bolos	9293	3.58	1.3415	--	3638
gemetar	9294	3.58	1.1796	4985	--
salahku	9295	3.58	1.4581	1483	--
dukun	9296	3.58	1.3864	--	3988
batal	9297	3.58	1.1265	--	4346
mengerang	9298	3.58	1.0708	4218	--
pantat	9299	3.58	1.6174	1498	3857
lapar	9300	3.58	1.6174	819	1579
upil	9301	3.58	1.1968	--	3308
jatuh	9302	3.58	1.4721	322	632
mrah	9303	3.58	1.7034	--	5657
hack	9304	3.58	1.2469	--	4396
radiasi	9305	3.58	1.4155	4220	--
diikat	9306	3.58	1.1796	5918	--
wtf	9307	3.56	1.4309	--	5405
patah	9308	3.56	1.4450	1576	1809
kebingungan	9309	3.56	1.1808	5286	--
ditunda	9310	3.56	1.0333	5670	--
sempit	9311	3.56	1.1278	4271	--
#cancer	9312	3.56	1.8424	--	3405
melupakanmu	9313	3.56	1.2643	--	4472
gabisa	9314	3.56	0.9930	--	1085
buntu	9315	3.56	1.2643	5118	--
baunya	9316	3.56	1.3426	2606	--
pucat	9317	3.56	1.1980	5146	--
capek	9318	3.54	0.9082	5709	771
perangkap	9319	3.54	1.4737	2966	--
piatu	9320	3.54	1.4737	4950	--
sepi	9321	3.54	1.0919	4697	383
serangan	9322	3.54	1.2324	742	--
mengacaukannya	9323	3.54	1.7867	3905	--
homo	9324	3.54	1.9713	2963	3575
gasuka	9325	3.54	1.1466	--	3031
enek	9326	3.54	1.3584	--	3033
kumat	9327	3.54	1.1466	--	3830
insiden	9328	3.54	1.3584	4355	--
ketinggalan	9329	3.54	1.3280	2503	2578
emosional	9330	3.54	1.3881	3710	--
kesalahanku	9331	3.52	1.2493	4529	--
seburuk	9332	3.52	1.3130	4383	--
beban	9333	3.52	1.3886	2345	3723
maksa	9334	3.52	1.1993	--	3116
sihir	9335	3.52	1.6066	1481	--
lie	9336	3.52	1.3285	--	4827
mentang2	9337	3.52	1.1110	--	5307
kehabisan	9338	3.52	1.0150	1778	6009
menolak	9339	3.52	0.9089	1225	5957
alergi	9340	3.52	1.4462	4282	--
kutu	9341	3.52	1.0736	3639	--
eksekusi	9342	3.52	1.5151	5782	--
ketularan	9343	3.52	1.3589	--	6194
mad	9344	3.52	1.2656	--	5396
gerah	9345	3.52	1.2329	--	4067
labil	9346	3.52	1.2974	--	3107
kegelapan	9347	3.52	1.6689	1586	--
hajar	9348	3.52	1.5151	4198	4337
bocor	9349	3.52	0.8142	--	4883
telat	9350	3.52	1.1292	2915	1122
menghukum	9351	3.50	1.1995	5287	--
lelah	9352	3.50	0.9530	1042	1706
ʃ˘̩̩̩_˘̩̩̩ƪ	9353	3.50	1.6194	--	6211
masalah	9354	3.50	1.4604	143	422
kabur	9355	3.50	1.1995	1182	2180
nazi	9356	3.50	1.7871	3571	--
membingungkan	9357	3.50	1.3590	4513	--
salah	9358	3.50	1.2976	131	167
penyerangan	9359	3.50	1.5017	3677	--
membatalkan	9360	3.50	0.9742	3038	--
jebakan	9361	3.50	1.5286	3013	--
ngilang	9362	3.50	1.1294	--	3165
terkunci	9363	3.50	1.5152	1699	--
berakhir	9364	3.50	1.7053	402	1575
alkohol	9365	3.50	1.4604	4164	--
rongsokan	9366	3.50	1.2657	5827	--
penghalang	9367	3.50	1.4321	5574	--
membakar	9368	3.48	1.1993	1546	--
berisik	9369	3.48	1.1822	3513	2626
pukulan	9370	3.48	1.0150	1516	--
tornado	9371	3.48	1.5810	5200	--
screaming	9372	3.48	1.4177	5110	--
lemes	9373	3.48	1.0544	--	3610
curiga	9374	3.48	1.3589	4205	4439
nuklir	9375	3.48	1.8653	1681	--
huhuhu	9376	3.48	1.5939	--	3445
fake	9377	3.48	1.3589	--	6165
berhutang	9378	3.48	1.4879	2014	--
edan	9379	3.48	1.5016	--	3151
bandit	9380	3.48	1.8432	4106	--
menjatuhkan	9381	3.46	1.3734	1935	--
ular	9382	3.46	1.4458	1669	--
ˇ_ˇ'l	9383	3.46	1.2811	--	2934
basi	9384	3.46	1.3126	--	4376
tega	9385	3.46	1.4316	--	1988
ribet	9386	3.46	0.9941	--	1797
melelahkan	9387	3.46	1.4028	6202	5693
alone	9388	3.46	1.5806	--	1684
miris	9389	3.46	1.1287	--	5086
tipuan	9390	3.46	1.5414	4541	--
menuduh	9391	3.46	1.3280	5777	--
terpisah	9392	3.46	1.5147	2107	--
terjatuh	9393	3.46	1.1643	3161	6005
pegel	9394	3.46	1.2651	--	2518
bencong	9395	3.46	1.5281	--	5383
eror	9396	3.46	1.3433	--	2840
gajelas	9397	3.44	1.0134	--	4499
kebisingan	9398	3.44	1.3273	6021	--
haduh	9399	3.44	1.1095	--	2878
tertinggal	9400	3.44	1.2803	3964	--
keberatan	9401	3.44	1.0333	781	--
curi	9402	3.44	1.6922	4216	--
susahnya	9403	3.44	1.4165	--	2862
meninggalkannya	9404	3.44	1.6056	2061	--
ngatain	9405	3.44	1.1457	--	3128
dibatalkan	9406	3.44	1.4020	4319	--
pengedar	9407	3.44	1.6557	5014	--
nakuti	9408	3.44	1.1808	3959	--
menjerit	9409	3.44	1.3118	2838	--
darurat	9410	3.44	1.3426	1237	--
nyindir	9411	3.44	1.1095	--	2886
granat	9412	3.44	1.4165	3828	--
ribut	9413	3.44	1.5005	4975	1661
menakuti	9414	3.44	1.4165	4063	--
tolak	9415	3.44	1.0529	--	3331
aduh	9416	3.42	1.1265	1520	673
melanggar	9417	3.42	1.5791	1473	--
dilarang	9418	3.42	1.1796	2740	3337
jerawat	9419	3.42	1.5131	--	3548
anjir	9420	3.42	1.3864	--	2096
murahan	9421	3.42	1.4859	4625	--
tawanan	9422	3.42	1.3107	3124	--
payah	9423	3.42	1.4581	2149	1898
oon	9424	3.42	1.3415	--	4062
luka	9425	3.42	1.6671	1057	1395
jatoh	9426	3.42	1.3107	--	3395
palsu	9427	3.42	1.3864	1444	1880
kekurangan	9428	3.42	1.2631	2877	2339
ditinggalkan	9429	3.42	1.4859	3565	--
ditinggal	9430	3.40	1.3401	--	2486
memar	9431	3.40	1.2617	4767	--
tuli	9432	3.40	1.3093	3966	--
nyasar	9433	3.40	1.2454	--	4401
ngiri	9434	3.40	1.0102	--	5481
borgol	9435	3.40	1.3702	4347	--
cambuk	9436	3.40	1.4846	5405	--
limbah	9437	3.40	1.2454	6112	--
problem	9438	3.40	1.5119	--	2876
mengkhawatirkan	9439	3.40	1.5119	5345	--
mencurigakan	9440	3.40	1.3248	3690	--
yatim	9441	3.38	1.3686	3775	--
dimatikan	9442	3.38	1.1933	6007	--
males	9443	3.38	1.1761	--	286
cape	9444	3.38	1.0669	--	1183
songong	9445	3.38	1.5238	--	2954
menggerutu	9446	3.38	1.3686	6050	--
mengganggumu	9447	3.38	1.2599	3745	--
ilang	9448	3.38	1.6149	--	901
penahanan	9449	3.38	1.5372	4676	--
hiks	9450	3.38	1.5238	--	2473
rokok	9451	3.38	1.7248	1832	2636
jeritan	9452	3.36	1.3516	4418	--
tertangkap	9453	3.36	1.7233	1541	--
ganggu	9454	3.36	1.3516	2904	1741
digigit	9455	3.36	1.7233	4638	--
autis	9456	3.36	1.3365	--	5076
norak	9457	3.36	1.3962	--	3028
marahin	9458	3.36	1.2739	--	5444
wrong	9459	3.36	1.3667	--	3325
aduuh	9460	3.36	1.1205	--	5096
keluhan	9461	3.36	1.2739	5530	--
tersandung	9462	3.36	1.1563	5933	--
menghabisi	9463	3.36	1.5748	6041	--
lonely	9464	3.36	1.5221	--	3178
arwah	9465	3.36	1.2578	5906	--
gelandangan	9466	3.36	1.5618	3892	--
hitler	9467	3.36	1.6132	2380	--
kambuh	9468	3.34	1.2224	--	4217
sampah	9469	3.34	1.4086	796	1563
pening	9470	3.34	1.2224	--	5232
pelit	9471	3.34	1.3644	--	1453
lemah	9472	3.34	1.1537	1176	1813
kebelet	9473	3.34	1.3032	--	4019
jenuh	9474	3.34	1.5201	--	4309
kritis	9475	3.34	1.9018	5249	--
meremehkan	9476	3.34	1.5467	4417	--
sakiti	9477	3.34	1.5334	4957	3618
menyesal	9478	3.34	1.4373	531	3400
dilema	9479	3.34	1.2715	--	4718
bengkak	9480	3.34	1.3494	--	5546
gaenak	9481	3.34	1.4373	--	4526
demam	9482	3.32	1.5836	3767	3133
pilek	9483	3.32	1.3915	--	3440
bodo	9484	3.32	1.2848	--	1523
eek	9485	3.32	1.3316	--	4775
zombie	9486	3.32	1.8674	3789	--
pusing	9487	3.32	1.5964	3965	637
menggertak	9488	3.32	1.1856	5604	--
menyingkirlah	9489	3.32	1.3161	4399	--
nyet	9490	3.32	1.5043	--	3675
kebocoran	9491	3.32	1.3468	4480	--
habisi	9492	3.30	1.3590	4773	--
krisis	9493	3.30	1.3439	3448	6214
lemot	9494	3.30	1.3132	--	2046
ranjau	9495	3.30	1.4178	5974	--
penyusup	9496	3.30	1.3286	5576	--
kotor	9497	3.30	1.6568	1032	4272
merintih	9498	3.30	1.4463	6113	--
komunis	9499	3.30	1.4463	3875	--
buas	9500	3.30	1.5017	3139	--
ngegalau	9501	3.30	1.5152	--	5506
hampa	9502	3.30	1.3286	--	5622
belagu	9503	3.30	1.3286	--	4896
kubur	9504	3.30	1.6067	5554	--
bahaya	9505	3.28	1.7148	965	3215
damn	9506	3.28	1.5391	5371	2230
ketakutan	9507	3.28	1.6167	956	5858
tepar	9508	3.28	1.3099	--	5624
mengejek	9509	3.28	1.3254	5346	--
┌П┐	9510	3.28	1.8521	--	2658
kelemahan	9511	3.28	1.1959	3554	6128
ngenes	9512	3.28	1.4852	--	4089
meludah	9513	3.28	1.1436	5349	--
terjebak	9514	3.28	1.1073	1136	--
menjebak	9515	3.28	1.3559	5277	--
runtuh	9516	3.28	1.3559	3451	--
berantakan	9517	3.28	1.2943	1958	6206
dilupakan	9518	3.28	1.5258	--	5451
boros	9519	3.28	1.3407	--	4841
nakal	9520	3.28	1.1613	1729	1957
ditangkap	9521	3.28	1.5654	1526	5881
flu	9522	3.28	1.3254	6225	3140
pain	9523	3.26	1.6637	--	4328
gugur	9524	3.26	1.5093	3219	--
keterlaluan	9525	3.26	1.5361	5675	--
gila	9526	3.26	1.3822	236	421
mules	9527	3.26	1.3372	--	4487
suntuk	9528	3.26	1.0264	--	5384
pemberontak	9529	3.26	1.8049	3120	--
menghantam	9530	3.26	1.3219	4652	--
jealous	9531	3.26	1.1920	--	3709
mafia	9532	3.26	1.3674	4084	--
diserang	9533	3.26	1.4259	2071	--
batuk	9534	3.26	1.1031	2792	2723
menggangguku	9535	3.26	1.5228	5116	--
ditahan	9536	3.26	1.4259	2524	--
kelelahan	9537	3.26	1.2257	5174	--
insomnia	9538	3.26	1.4542	--	3620
terlambat	9539	3.26	1.2747	516	4190
pingsan	9540	3.24	1.3024	2446	4362
kesulitan	9541	3.24	1.1877	1417	3763
tergelincir	9542	3.24	1.1528	5923	--
nyerah	9543	3.24	1.2867	--	4289
ninggalin	9544	3.24	1.1350	--	3100
bermasalah	9545	3.24	1.1350	3325	--
kentut	9546	3.24	1.4365	5322	2582
parah	9547	3.24	1.3486	1590	596
afraid	9548	3.24	1.5460	--	5644
penakut	9549	3.24	1.1528	4594	--
kuatir	9550	3.24	1.0797	1408	--
aduhh	9551	3.24	1.0214	--	3980
terlarang	9552	3.24	1.2545	5011	--
lelet	9553	3.24	1.0984	--	5725
jablay	9554	3.24	1.6850	--	5510
meninggalkanmu	9555	3.22	1.4469	2557	5022
hurt	9556	3.22	1.4609	--	2826
paksa	9557	3.22	1.3596	3611	5056
serem	9558	3.22	1.6073	--	1699
penolakan	9559	3.22	1.4327	5736	--
gembel	9560	3.22	1.1657	--	3397
#galau	9561	3.22	1.2824	--	928
puyeng	9562	3.22	1.3293	--	4374
jelek	9563	3.22	1.2664	1212	733
boong	9564	3.22	1.1480	--	1522
palak	9565	3.22	1.4039	--	5974
liar	9566	3.22	1.5022	1286	5689
membosankan	9567	3.22	1.5022	1770	2915
dibuang	9568	3.20	1.1249	3498	--
menghajar	9569	3.20	1.1066	4281	--
panik	9570	3.20	1.2454	1767	5338
terdakwa	9571	3.20	1.3851	5420	--
peledak	9572	3.20	1.3702	4163	--
tae	9573	3.20	1.6162	4024	--
tired	9574	3.20	1.3093	--	3399
buta	9575	3.20	1.2122	1423	3163
memukulmu	9576	3.20	1.4286	5498	--
menakutiku	9577	3.20	1.3248	6073	--
utang	9578	3.20	1.2454	5220	3599
mengumpat	9579	3.18	1.4941	5594	--
terkubur	9580	3.18	1.2237	4433	--
nyebelin	9581	3.18	1.2887	--	2649
membahayakan	9582	3.18	1.7343	3078	--
terpaksa	9583	3.18	1.5609	3116	3056
negatif	9584	3.18	1.1899	3152	5482
anjrit	9585	3.18	1.4097	--	3953
melukaimu	9586	3.18	1.3952	5886	--
pertempuran	9587	3.18	1.6123	1053	--
cacat	9588	3.18	1.6499	2960	4689
merusaknya	9589	3.18	1.4384	5153	--
bau	9590	3.18	1.1899	834	1069
menyerah	9591	3.18	1.0240	768	1723
hutang	9592	3.18	1.2887	3700	--
punah	9593	3.18	1.2403	4089	--
memaksa	9594	3.18	1.1008	1831	--
menusuk	9595	3.16	1.4619	3798	--
menakutkan	9596	3.16	1.5301	1267	--
badai	9597	3.16	1.5566	1266	3564
ngejek	9598	3.16	1.1314	--	6197
mengeluh	9599	3.16	1.2993	2525	3306
tears	9600	3.16	1.2513	--	5641
menembaki	9601	3.16	1.4758	4119	--
jutek	9602	3.16	1.2014	--	5392
nyontek	9603	3.16	1.1314	--	2171
sebel	9604	3.14	1.3403	--	2383
nyolot	9605	3.14	1.4429	--	5439
paranoid	9606	3.14	1.3250	6153	--
kerusakan	9607	3.14	1.2291	1822	--
lose	9608	3.14	1.3095	--	5590
gangguan	9609	3.14	1.4287	2483	5442
memukulnya	9610	3.14	1.4144	3241	--
koma	9611	3.14	1.6783	6143	--
pemalas	9612	3.14	1.4144	--	5476
sesak	9613	3.14	1.3704	6078	--
sirik	9614	3.14	1.1782	--	1996
ditembak	9615	3.12	1.7571	1557	--
dibakar	9616	3.12	1.2229	4202	--
preman	9617	3.12	1.4234	--	5326
sakit	9618	3.12	1.7802	242	146
broken	9619	3.12	1.3037	--	4690
mengecewakanmu	9620	3.12	1.5732	5979	--
tuduhan	9621	3.12	1.2061	3257	--
nganggur	9622	3.12	1.4658	--	4870
gay	9623	3.12	1.8029	1558	6115
lost	9624	3.12	1.2558	--	3418
dikalahkan	9625	3.12	1.2395	5004	--
meninggalkanku	9626	3.12	1.1542	4231	--
monster	9627	3.12	1.3192	1574	5596
ledakan	9628	3.12	1.3192	1426	--
terluka	9629	3.12	1.4934	654	1937
pelanggaran	9630	3.12	0.8241	2808	--
horor	9631	3.12	1.2720	--	4604
mabok	9632	3.10	1.4178	--	3765
rese	9633	3.10	1.2495	--	5735
ceroboh	9634	3.10	1.0926	4739	--
mengganggu	9635	3.10	1.1294	886	3726
banci	9636	3.10	1.4321	3993	2796
pahit	9637	3.10	1.2164	--	4195
galau	9638	3.10	1.2817	--	129
bosen	9639	3.10	1.2330	--	739
sandera	9640	3.10	1.6194	2199	--
musuh	9641	3.10	1.6444	710	2709
cemburu	9642	3.10	1.3286	2523	991
susah	9643	3.10	1.5152	2089	354
banjir	9644	3.08	1.5887	3928	1644
terperangkap	9645	3.08	1.1400	2921	--
ledakkan	9646	3.08	1.7243	5127	--
dibajak	9647	3.08	1.4961	--	4463
tersangka	9648	3.08	1.6015	1789	3565
menyakitinya	9649	3.08	1.6762	4328	--
mencurinya	9650	3.08	1.2591	3445	--
cengeng	9651	3.08	1.0660	--	5526
boring	9652	3.08	1.3679	--	2769
galak	9653	3.08	1.5232	--	2049
perpisahan	9654	3.08	1.4405	3411	4634
rugi	9655	3.08	1.3377	--	2975
kesalahan	9656	3.08	1.0270	611	1134
dimarahin	9657	3.08	1.3529	--	5035
membencinya	9658	3.08	1.3377	6111	--
mual	9659	3.06	1.3463	--	5195
disalahkan	9660	3.06	1.3763	5758	--
tahanan	9661	3.06	1.3463	1503	--
maless	9662	3.06	1.2191	--	5486
tuyul	9663	3.06	1.5039	--	5626
asu	9664	3.06	1.8562	--	4193
shock	9665	3.06	1.1678	6199	--
terbakar	9666	3.06	1.5572	1141	5965
ganja	9667	3.06	1.6832	3285	--
menyebalkan	9668	3.06	1.6953	1901	4528
rusak	9669	3.06	1.4626	1140	1489
bacot	9670	3.06	1.4765	--	2062
meledak	9671	3.04	1.4702	1494	--
tersesat	9672	3.04	1.3696	1856	--
kekalahan	9673	3.04	1.5774	4799	--
mengacaukan	9674	3.04	1.5774	1930	--
cacad	9675	3.04	1.5381	--	5674
kasar	9676	3.04	1.1241	1372	3161
merengek	9677	3.04	1.1421	5274	--
berdarah	9678	3.04	1.4702	1193	--
kehilangan	9679	3.04	1.2282	285	1126
hell	9680	3.04	1.8840	5440	3664
bom	9681	3.04	1.6655	955	2815
sombong	9682	3.04	1.4422	3553	633
marah	9683	3.04	1.3845	525	425
crash	9684	3.04	1.6157	5584	--
malas	9685	3.02	1.0200	5781	1303
gawat	9686	3.02	1.4497	5192	--
nyesek	9687	3.02	1.1692	--	1146
hancurkan	9688	3.02	1.3626	2221	--
iri	9689	3.02	1.0200	3891	1427
ngeselin	9690	3.02	1.1156	--	2880
hina	9691	3.02	1.4637	--	5095
benci	9692	3.02	1.8680	610	809
cemas	9693	3.02	0.9998	2429	--
menjengkelkan	9694	3.02	1.5451	4828	--
berdosa	9695	3.02	1.7437	3141	--
kesel	9696	3.02	1.0784	--	1038
dihukum	9697	3.02	1.3775	2637	--
tertekan	9698	3.02	1.3169	4797	--
memukulku	9699	3.02	1.6224	3667	--
takut	9700	3.02	1.4068	239	355
ngambek	9701	3.02	1.4068	--	1817
cedera	9702	3.02	1.3626	5185	5271
sakitnya	9703	3.00	1.7023	5900	3219
pemberontakan	9704	3.00	1.4286	5739	--
bored	9705	3.00	1.3401	--	3576
#nyesek	9706	3.00	1.3851	--	4403
nyesel	9707	3.00	1.3248	--	1532
gempa	9708	3.00	1.7261	2873	3685
infeksi	9709	3.00	1.1249	4224	--
menyakitimu	9710	3.00	1.6288	2766	5536
perih	9711	3.00	1.1952	--	3135
kerugian	9712	2.98	1.0593	5342	--
tersinggung	9713	2.98	1.2370	3154	--
mumet	9714	2.98	1.3923	--	5050
menghancurkan	9715	2.98	1.5842	621	--
konflik	9716	2.98	1.6841	5952	6032
die	9717	2.98	1.5842	6009	1446
beracun	9718	2.98	1.5185	3837	--
kesepian	9719	2.98	1.3169	1864	2024
dikubur	9720	2.98	1.4913	5499	--
bersalah	9721	2.98	1.2204	783	4969
ngeri	9722	2.98	1.3323	--	2231
nyampah	9723	2.96	1.0872	--	3282
kesal	9724	2.96	1.2115	2839	4599
pecandu	9725	2.96	1.6655	4278	--
berpisah	9726	2.96	1.6655	2694	5802
mengubur	9727	2.96	1.4136	5275	--
sinting	9728	2.96	1.2930	2349	--
kill	9729	2.96	1.8178	--	5719
ancaman	9730	2.96	1.5248	1672	--
ancur	9731	2.96	1.4702	--	3856
stupid	9732	2.96	1.4978	--	5575
sick	9733	2.94	1.4626	--	3472
virus	9734	2.94	1.4765	1428	3574
kuburan	9735	2.94	1.2683	3063	3974
hilang	9736	2.94	1.0768	445	1093
hukuman	9737	2.94	1.4201	1916	--
dicuekin	9738	2.94	1.0184	--	4173
penyakit	9739	2.94	1.4902	1469	1916
error	9740	2.94	1.3763	--	2414
bad	9741	2.92	1.4405	4339	1496
mabuk	9742	2.92	1.2262	959	5005
melukai	9743	2.92	1.6015	2648	--
membencimu	9744	2.92	1.3377	5103	4793
berbohong	9745	2.92	1.4546	779	4183
keributan	9746	2.92	1.2262	3759	--
kotoran	9747	2.92	1.2095	825	--
terinfeksi	9748	2.92	1.6015	3187	--
muntah	9749	2.92	1.2752	2420	3728
perkelahian	9750	2.92	1.3223	3376	--
war	9751	2.92	1.7825	--	5098
kekacauan	9752	2.92	1.6884	1898	--
kebodohan	9753	2.90	1.0546	5722	--
memecat	9754	2.90	1.5419	6149	--
menyeramkan	9755	2.90	1.6933	4471	--
stres	9756	2.90	1.3740	4803	2548
bosan	9757	2.90	1.0351	1937	1329
angry	9758	2.90	1.7525	--	3791
memalukan	9759	2.90	1.1650	1610	--
kehilanganmu	9760	2.88	1.3944	6238	--
matilah	9761	2.88	1.3037	5885	--
kokain	9762	2.88	1.7219	5596	--
memukul	9763	2.88	1.1718	805	--
mengecewakan	9764	2.88	1.6492	2949	5249
kegagalan	9765	2.88	1.3498	3252	2400
korban	9766	2.86	1.3403	1030	1230
sundal	9767	2.86	1.6164	3900	--
kegalauan	9768	2.86	1.2779	--	5914
njing	9769	2.86	1.6289	--	6200
jijik	9770	2.86	1.0304	--	3708
hate	9771	2.86	1.4848	--	1151
dicuri	9772	2.86	1.6037	2577	--
bodoh	9773	2.86	1.4287	269	1677
kacau	9774	2.86	1.1782	1163	3327
meledakkan	9775	2.86	1.3250	2182	--
putus	9776	2.86	1.0692	1186	599
ilegal	9777	2.86	1.4144	2818	--
tenggelam	9778	2.86	1.0500	1513	4105
menderita	9779	2.86	1.5120	1451	4672
tahi	9780	2.84	1.7186	4955	--
curang	9781	2.84	1.0174	2980	5154
dihancurkan	9782	2.84	1.4194	3338	--
berbahaya	9783	2.84	0.9765	679	--
menyakitiku	9784	2.84	1.7066	4459	--
macet	9785	2.84	1.3149	3937	1155
rusuh	9786	2.84	1.4896	--	4107
nangis	9787	2.84	1.5826	--	488
dipaksa	9788	2.84	1.0947	4213	--
hantu	9789	2.84	1.2993	908	2588
penghancuran	9790	2.84	1.7998	6056	--
nyiksa	9791	2.84	1.1314	--	5694
cry	9792	2.82	1.3200	--	2087
kalah	9793	2.82	1.2728	946	732
berantem	9794	2.82	1.3805	--	2033
airmata	9795	2.82	1.2567	--	4307
ditolak	9796	2.80	1.4846	3870	--
nyakitin	9797	2.80	1.0498	--	2545
persetan	9798	2.80	1.6537	1052	--
shit	9799	2.80	1.4142	2365	3334
berkelahi	9800	2.80	0.8806	1754	--
menipuku	9801	2.80	1.2289	6233	--
failed	9802	2.80	1.4286	--	6040
merusak	9803	2.80	1.2617	1289	5217
penyesalan	9804	2.80	1.5386	5441	4008
menghina	9805	2.78	1.1657	3670	5691
suram	9806	2.78	1.0934	--	2386
crying	9807	2.78	1.4039	--	6163
badmood	9808	2.78	1.4327	--	3259
sedih	9809	2.78	1.5687	1199	541
mengerikan	9810	2.78	1.3445	650	--
terancam	9811	2.78	1.4886	5039	5108
jorok	9812	2.78	1.2171	--	2906
bete	9813	2.78	1.2002	--	693
culik	9814	2.78	1.4039	--	6129
membenciku	9815	2.76	1.2867	5649	--
aib	9816	2.76	1.2382	--	5240
buruk	9817	2.76	1.1877	216	1265
mempermalukan	9818	2.76	1.3637	5222	--
tertipu	9819	2.76	1.5980	5643	--
kecewa	9820	2.76	1.2048	2358	1352
pecundang	9821	2.74	1.5093	1720	--
pencuri	9822	2.74	1.2747	1475	--
bohong	9823	2.74	1.0461	1022	1299
bersedih	9824	2.74	1.4820	--	4176
dusta	9825	2.74	1.2747	--	5589
nusuk	9826	2.74	1.1920	--	5808
derita	9827	2.74	1.3524	--	4029
memburuk	9828	2.74	1.3674	5316	--
wabah	9829	2.74	1.2906	3822	--
membenci	9830	2.74	1.4115	1817	3466
membusuk	9831	2.74	1.1031	3718	--
lumpuh	9832	2.72	1.3254	4680	--
berperang	9833	2.72	1.5654	1529	--
menyedihkan	9834	2.72	1.4434	1188	4588
pocong	9835	2.72	1.1436	--	2647
kutukan	9836	2.72	1.4291	2698	--
mengancam	9837	2.72	1.1787	2774	--
mematikan	9838	2.70	1.1995	1410	--
narapidana	9839	2.70	1.1650	5926	--
egois	9840	2.70	1.0351	3064	2502
kemarahan	9841	2.68	1.4348	3129	--
budak	9842	2.68	1.3161	1835	2742
sad	9843	2.68	1.2196	--	2500
muak	9844	2.68	1.4769	2426	5207
kelaparan	9845	2.68	1.1328	1983	--
ngamuk	9846	2.68	1.3316	--	4285
menculik	9847	2.68	1.1328	3499	--
berak	9848	2.68	1.5444	--	6072
pengecut	9849	2.68	1.0774	1566	--
kampret	9850	2.68	1.2688	--	2677
pembunuhnya	9851	2.68	1.6835	3737	--
menghancurkannya	9852	2.68	1.4061	3103	--
