Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
adoptado	7992	5.12	1.5990	--	--	4820
i	7993	5.12	0.5938	66	39	72
tuvimos	7994	5.12	1.5732	--	4922	--
cacho	7995	5.12	1.0230	--	4533	--
parcialmente	7996	5.10	1.1650	--	--	4791
elecciones	7997	5.10	1.8979	1622	3533	1261
radical	7998	5.10	1.9821	--	--	2379
patrones	7999	5.10	1.7642	--	--	4227
palo	8000	5.10	1.4321	--	3390	--
cuzco	8001	5.10	1.7173	--	--	4559
salazar	8002	5.10	1.1294	--	--	4485
eche	8003	5.10	0.7626	--	5319	--
only	8004	5.10	1.4743	3230	1181	--
anuncios	8005	5.10	1.6568	181	3563	--
terminó	8006	5.10	1.9821	--	4439	3119
int	8007	5.10	1.0926	4999	--	--
piedra	8008	5.10	1.0351	2624	3143	1241
cu	8009	5.10	1.2817	--	5136	4937
iban	8010	5.10	0.9313	--	4343	1679
obrera	8011	5.10	1.4743	--	--	3183
voi	8012	5.10	1.1294	--	1899	--
só	8013	5.10	0.8144	--	771	--
nome	8014	5.10	0.7626	--	4391	--
l'	8015	5.10	1.0738	1103	--	--
suelo	8016	5.10	1.2164	1429	1970	864
mk	8017	5.10	0.9742	--	3260	--
que	8018	5.10	0.4629	6	1	4
amanha	8019	5.10	1.0351	--	3944	--
viejos	8020	5.10	1.6320	5271	1724	2387
re	8021	5.10	1.0351	268	283	2244
demais	8022	5.10	1.1650	--	3348	--
co	8023	5.10	0.5803	2400	3142	1286
costes	8024	5.10	1.2817	4223	--	--
o/	8025	5.10	1.3286	--	1453	--
fr	8026	5.10	1.0926	--	--	2792
vem	8027	5.10	0.5803	--	2626	--
were	8028	5.10	1.0351	5320	1746	--
fronteras	8029	5.10	1.7985	4569	--	2717
sino	8030	5.10	1.1995	402	383	68
dela	8031	5.10	0.7626	--	4029	--
utilizado	8032	5.10	1.1112	3256	--	3508
las	8033	5.10	0.6776	11	24	11
menéndez	8034	5.10	1.1112	--	--	5303
seguindo	8035	5.10	1.2164	--	2586	--
della	8036	5.10	0.8864	--	--	4016
coronel	8037	5.10	1.6933	--	--	885
tenido	8038	5.10	1.1995	1599	1304	585
generales	8039	5.10	1.2817	695	--	660
¿que	8040	5.10	0.9091	--	864	--
deberia	8041	5.10	1.3286	--	2362	--
estaban	8042	5.10	1.0926	2220	1783	510
der	8043	5.10	0.9091	4351	--	2577
candidato	8044	5.10	1.6933	3764	--	2911
quedando	8045	5.10	1.1824	--	5227	2707
rd	8046	5.10	1.1995	3744	--	--
seria	8047	5.10	1.2330	2488	679	2282
trate	8048	5.10	1.2657	--	5188	3691
dnd	8049	5.10	0.9530	--	3761	--
jum	8050	5.08	1.5097	--	2615	--
presidentes	8051	5.08	1.7594	--	--	4565
css	8052	5.08	1.1753	2302	--	--
alguém	8053	5.08	0.6652	--	3549	--
xml	8054	5.08	1.1578	3979	--	--
an	8055	5.08	0.5284	1519	687	1812
reglamento	8056	5.08	1.5232	1279	--	1478
estrada	8057	5.08	1.1753	--	--	5054
Álava	8058	5.08	1.0850	3986	--	--
az	8059	5.08	1.2262	5175	--	--
plana	8060	5.08	1.1036	3642	--	--
io	8061	5.08	1.0850	--	2106	--
xiv	8062	5.08	0.8291	--	--	4002
colonos	8063	5.08	1.0270	--	--	4380
yn	8064	5.08	0.9864	--	4328	--
federal	8065	5.08	1.7124	498	--	944
sant	8066	5.08	0.8291	1810	--	--
financieros	8067	5.08	1.5497	2212	--	2735
cabrera	8068	5.08	1.3223	--	--	4757
nomas	8069	5.08	0.9655	--	1749	--
zombies	8070	5.08	2.2483	--	4895	--
ddd	8071	5.08	1.1925	--	3163	--
fuesen	8072	5.08	1.1578	--	--	2914
du	8073	5.08	0.6952	3343	--	1879
sep	8074	5.08	1.2095	590	--	--
lib	8075	5.08	0.7783	--	--	5127
sua	8076	5.08	0.9864	--	1363	--
minhas	8077	5.08	1.0850	--	4645	--
htt	8078	5.08	1.1036	--	4260	--
contaba	8079	5.08	0.9442	--	--	3020
viii	8080	5.08	1.1753	4333	--	2651
fuere	8081	5.08	0.9864	--	--	2277
g	8082	5.08	0.6952	430	2416	1021
sido	8083	5.08	1.1036	250	284	94
reportar	8084	5.08	1.4119	1179	--	--
ocupan	8085	5.08	1.1925	--	--	3850
o_o	8086	5.08	1.4263	--	1528	--
nublado	8087	5.08	2.0883	--	4627	--
acabei	8088	5.08	1.2262	--	4099	--
ia	8089	5.08	0.8999	4464	1973	2929
tuviera	8090	5.08	1.3529	--	3180	3536
bordo	8091	5.08	0.8769	--	--	4673
otro	8092	5.08	1.2591	157	204	79
ht	8093	5.08	0.9864	--	2326	--
tarot	8094	5.08	1.7710	4591	--	--
dni	8095	5.08	0.9655	3875	--	--
também	8096	5.08	1.2262	--	2697	--
teniente	8097	5.08	1.6762	--	--	1558
ele	8098	5.08	1.0069	--	1060	--
parar	8099	5.08	1.3068	--	1736	--
leyes	8100	5.06	1.5960	1518	--	382
tarde	8101	5.06	1.6587	1014	236	422
taba	8102	5.06	0.7931	--	4206	--
faq	8103	5.06	1.0184	1370	--	--
había	8104	5.06	1.2683	483	881	54
pda	8105	5.06	1.4486	3067	--	--
finanzas	8106	5.06	1.8003	1348	--	4846
¿qué	8107	5.06	1.1678	--	558	--
soviética	8108	5.06	1.8996	--	--	4951
rutina	8109	5.06	2.0244	--	4087	--
¡que	8110	5.06	1.1141	--	2323	--
bbm	8111	5.06	1.2022	--	1714	--
tendria	8112	5.06	1.3614	--	4465	--
#dakar	8113	5.06	1.3763	--	4795	--
quillon	8114	5.06	1.2191	--	3972	--
pode	8115	5.06	0.8668	--	1996	--
influjo	8116	5.06	1.4626	--	--	4578
socialistas	8117	5.06	1.8780	--	--	3943
soria	8118	5.06	1.1141	2312	1313	--
ordenó	8119	5.06	1.2521	--	--	3274
revolución	8120	5.06	2.1984	2880	2704	439
hong	8121	5.06	0.9564	2469	--	--
são	8122	5.06	1.2022	--	2348	--
precio	8123	5.06	1.0956	160	1343	825
terceros	8124	5.06	1.2683	4015	--	--
viu	8125	5.06	1.2357	--	3330	--
formulario	8126	5.06	1.2843	1484	--	--
prod	8127	5.06	1.3311	--	3747	--
quase	8128	5.06	1.0768	--	5088	--
molina	8129	5.06	1.1678	3567	--	3491
vai	8130	5.06	1.2521	--	706	--
ficar	8131	5.06	1.1141	--	2364	--
monster	8132	5.06	1.9837	--	2781	--
aí	8133	5.06	1.1851	--	5171	--
vbulletin	8134	5.06	1.2022	3291	--	--
clínica	8135	5.06	1.4902	2716	--	5323
estou	8136	5.06	0.8184	--	1851	--
baleares	8137	5.06	1.5308	2498	--	--
porqué	8138	5.06	1.1502	--	3613	--
esp	8139	5.06	0.9775	3550	--	--
convento	8140	5.06	1.6088	--	--	1888
ref	8141	5.06	0.6518	2702	--	--
nic	8142	5.06	1.1851	5030	--	--
demasiado	8143	5.06	1.9316	1928	432	1089
espaldas	8144	5.06	1.4902	--	--	5050
sustancias	8145	5.06	1.2022	4307	--	4796
mina	8146	5.06	2.0042	--	2707	3889
crei	8147	5.06	1.6214	--	4760	--
secretos	8148	5.04	1.8948	4951	4692	--
salga	8149	5.04	1.1421	--	1323	--
guipúzcoa	8150	5.04	1.1058	3805	--	--
coyuntura	8151	5.04	1.1773	--	--	5183
default	8152	5.04	0.9467	4860	--	--
sei	8153	5.04	1.0294	--	1794	--
quer	8154	5.04	1.1945	--	2301	--
inventario	8155	5.04	1.4280	--	--	4670
multitud	8156	5.04	1.6408	--	--	2729
baje	8157	5.04	1.1599	--	4521	--
mui	8158	5.04	1.3395	--	4798	--
impacto	8159	5.04	1.6655	1931	--	2494
asta	8160	5.04	1.0294	--	2589	--
agentes	8161	5.04	1.4280	2274	--	1766
chamo	8162	5.04	1.3547	--	3259	--
vicepresidente	8163	5.04	1.7257	--	--	3736
sho	8164	5.04	0.9467	--	3205	--
muita	8165	5.04	1.0872	--	3055	--
velasco	8166	5.04	1.1421	--	--	4292
retiro	8167	5.04	1.7257	4560	4701	3784
hab	8168	5.04	0.9467	5268	--	--
ourense	8169	5.04	1.0093	3551	--	--
#teamfollowback	8170	5.04	1.5774	--	1884	--
ltd	8171	5.04	1.0093	2586	--	--
mudanzas	8172	5.04	1.7492	3181	--	--
olha	8173	5.04	1.2282	--	4550	--
condiciones	8174	5.04	1.4280	158	3770	279
plazos	8175	5.04	1.5248	--	--	5284
precios	8176	5.04	1.5381	547	4629	789
anio	8177	5.04	1.1599	--	918	--
tudo	8178	5.04	0.9467	--	851	--
gmt	8179	5.04	0.9467	1456	--	--
posso	8180	5.04	1.1599	--	4868	--
coma	8181	5.04	1.5248	--	2807	--
dietas	8182	5.04	1.9268	5053	--	--
td	8183	5.04	1.2930	--	2971	--
ne	8184	5.04	0.5330	--	2436	3410
territorial	8185	5.04	1.0093	2794	--	2240
hostia	8186	5.04	2.0698	--	4674	--
leandro	8187	5.04	1.0490	--	1246	--
reformas	8188	5.02	1.6597	2663	--	1723
deberían	8189	5.02	1.4497	5187	2602	3858
ela	8190	5.02	1.1337	--	1284	--
emisión	8191	5.02	1.3323	4106	--	4187
supuesto	8192	5.02	1.4068	2038	2352	1154
echar	8193	5.02	1.1516	--	2675	4715
exigir	8194	5.02	1.8789	--	--	4106
supuestos	8195	5.02	1.2036	--	--	4399
policía	8196	5.02	1.7899	1481	4294	1319
cf	8197	5.02	0.9366	4433	--	3189
reporte	8198	5.02	1.3923	4191	--	--
ostia	8199	5.02	1.7319	--	3655	--
rep	8200	5.02	1.1156	3070	--	--
gb	8201	5.02	1.2204	2891	--	--
acaba	8202	5.02	1.5185	3611	486	2467
lu	8203	5.02	1.4497	5139	4137	--
existían	8204	5.02	1.7437	--	--	4188
hoje	8205	5.02	0.8449	--	1206	--
sou	8206	5.02	1.0971	--	1758	--
nas	8207	5.02	0.9792	--	4350	--
tw	8208	5.02	0.9792	--	1463	--
luego	8209	5.02	1.3775	474	356	193
deberian	8210	5.02	1.4213	--	4135	--
tot	8211	5.02	0.8687	--	5071	--
deberes	8212	5.02	1.6224	--	--	2657
wn	8213	5.02	1.1337	--	1478	--
laa	8214	5.02	1.0200	--	3475	--
s	8215	5.02	0.5147	78	109	358
falar	8216	5.02	1.2534	--	2627	--
sair	8217	5.02	1.1156	--	3013	--
breaking	8218	5.02	1.8897	--	3817	--
mean	8219	5.02	1.3013	--	3240	--
provocar	8220	5.02	1.6841	--	--	5286
furl	8221	5.02	0.8449	4559	--	--
¿de	8222	5.02	0.6224	--	2964	--
tenes	8223	5.02	1.1337	5265	803	--
vot	8224	5.02	0.9581	--	2295	--
locos	8225	5.02	1.7899	--	2038	--
los	8226	5.00	0.6999	8	21	7
conquistadores	8227	5.00	1.7957	--	--	4230
pz	8228	5.00	1.1780	--	3308	--
habian	8229	5.00	0.9476	--	--	2754
vo	8230	5.00	0.7284	--	1594	--
importe	8231	5.00	1.2454	3081	--	3720
términos	8232	5.00	1.0102	515	--	544
uy	8233	5.00	1.3401	--	2073	--
lá	8234	5.00	0.9897	--	2194	--
est	8235	5.00	0.9689	3968	2951	1836
mandas	8236	5.00	1.5779	--	4783	--
perez	8237	5.00	1.1066	2734	--	--
era	8238	5.00	1.0690	218	179	44
causas	8239	5.00	1.5386	2718	--	910
per	8240	5.00	0.5345	1547	1535	1590
estaba	8241	5.00	1.2617	664	255	175
gays	8242	5.00	1.9378	--	4807	--
esperes	8243	5.00	1.2122	--	3121	--
bue	8244	5.00	1.0690	--	2386	--
close	8245	5.00	1.2289	5044	4985	--
sta	8246	5.00	0.9035	--	1526	--
teruel	8247	5.00	0.9476	2565	--	--
hubiesen	8248	5.00	1.3093	--	--	3870
—te	8249	5.00	0.8571	--	4774	--
plazo	8250	5.00	1.4428	762	--	838
lanza	8251	5.00	1.1429	4583	--	4446
mccain	8252	5.00	1.1429	4153	--	--
n9	8253	5.00	1.0880	--	--	4745
mp	8254	5.00	1.3093	5273	--	--
h	8255	5.00	0.9476	393	1162	852
pp	8256	5.00	0.9476	1323	2397	520
oe	8257	5.00	0.8330	--	4912	--
mesmo	8258	5.00	1.5386	--	1364	--
supone	8259	5.00	1.1606	3038	2440	1688
diz	8260	5.00	1.0302	--	4054	--
delegado	8261	5.00	1.5518	--	--	4176
diesel	8262	5.00	1.4846	3480	--	--
pidiendo	8263	5.00	1.5386	--	3866	4682
católica	8264	5.00	1.8406	3660	--	1538
extremos	8265	5.00	1.6036	--	--	3382
ui	8266	5.00	1.5119	--	3642	--
isbn	8267	5.00	1.1606	2712	--	--
valla	8268	5.00	1.0880	--	1828	--
av	8269	5.00	1.1249	1253	3268	--
gr	8270	5.00	0.9476	3893	--	--
jarm	8271	5.00	0.8806	--	993	--
st	8272	5.00	0.6999	3100	3893	--
risto	8273	5.00	1.1780	--	4756	--
quem	8274	5.00	0.6061	--	1205	--
jaén	8275	5.00	0.9476	2537	--	--
dosis	8276	5.00	1.4846	3383	--	4516
napoleón	8277	4.98	1.3923	--	--	4896
k	8278	4.98	1.2036	456	196	2116
señalados	8279	4.98	1.3013	--	--	5130
[cont]	8280	4.98	1.1156	--	4404	--
fol	8281	4.98	0.7951	--	--	4931
sarcasmo	8282	4.98	2.2084	--	4378	--
pontevedra	8283	4.98	1.3169	2119	--	--
part	8284	4.98	1.3775	4253	1860	--
dm	8285	4.98	1.0593	--	636	--
estabas	8286	4.98	1.2036	--	1524	--
barrios	8287	4.98	1.3923	3985	--	3125
ltda	8288	4.98	0.8687	3529	--	--
requisito	8289	4.98	1.4213	--	--	5027
amm	8290	4.98	1.0398	--	4675	--
comparación	8291	4.98	1.2534	3644	--	2490
cal	8292	4.98	1.2204	--	--	5080
niall	8293	4.98	1.0971	--	731	--
ls	8294	4.98	0.7951	--	2893	--
señalan	8295	4.98	1.1156	--	--	4843
chuva	8296	4.98	1.2204	--	3639	--
cont	8297	4.98	0.8687	--	914	--
lavar	8298	4.98	1.6597	--	5315	--
rentas	8299	4.98	1.3323	--	--	1887
cami	8300	4.98	0.9792	--	4510	--
cual	8301	4.98	0.8687	220	477	88
uf	8302	4.98	1.5185	--	3681	--
alerta	8303	4.98	1.8125	2753	1587	--
gh	8304	4.98	0.3774	--	2574	--
cit	8305	4.98	0.6848	--	--	1498
frontera	8306	4.98	1.7437	2692	--	1730
w/	8307	4.98	1.1337	--	1590	--
casi	8308	4.98	1.4497	584	299	215
grita	8309	4.98	1.7899	--	4092	--
comandante	8310	4.98	1.8238	--	--	1353
estrecho	8311	4.98	1.2534	--	--	3609
adsl	8312	4.98	1.0784	3845	--	--
izu	8313	4.98	0.8687	--	2809	--
pea	8314	4.98	0.9145	--	4460	--
gon	8315	4.98	0.9366	--	4976	--
oficiales	8316	4.98	1.5842	2017	--	741
ministros	8317	4.98	1.5318	5180	--	1366
piden	8318	4.98	1.4068	--	3780	--
itata	8319	4.98	0.8687	--	5286	--
l'any	8320	4.98	0.6543	--	4406	--
jurado	8321	4.98	1.6098	4733	--	4457
xq	8322	4.98	1.1337	--	439	--
ep	8323	4.98	0.7690	3980	--	--
cfr	8324	4.98	0.7140	--	--	3722
tropa	8325	4.98	1.8238	--	--	3003
dn	8326	4.98	0.7420	--	--	4868
po	8327	4.98	1.2204	4251	1333	4845
xix	8328	4.96	0.9681	4475	--	1333
¿como	8329	4.96	1.1058	--	1832	--
#instantfollowback	8330	4.96	1.6157	--	4655	--
#boom2012	8331	4.96	1.6157	--	1174	--
und	8332	4.96	0.6987	--	--	3983
existía	8333	4.96	1.4280	--	--	2785
aparentemente	8334	4.96	0.9889	--	--	3723
necesita	8335	4.96	1.4280	1445	1278	1547
copiar	8336	4.96	1.2115	4958	--	--
o	8337	4.96	1.2930	22	37	23
gona	8338	4.96	1.2930	--	5143	--
mandar	8339	4.96	1.7257	--	1675	3839
fica	8340	4.96	1.1599	--	3079	--
condición	8341	4.96	1.5644	2291	--	820
instancia	8342	4.96	1.2610	2916	--	1661
estatales	8343	4.96	1.0490	4422	--	3662
cc	8344	4.96	1.0490	2157	1035	--
secreto	8345	4.96	1.5113	3435	2040	2131
pouco	8346	4.96	0.9681	--	2992	--
debajo	8347	4.96	1.3991	2933	4697	2107
borde	8348	4.96	1.1058	--	--	3399
hubo	8349	4.96	1.0294	2684	1224	753
pe	8350	4.96	1.1773	--	3940	4088
ab	8351	4.96	0.8797	--	--	5091
¿por	8352	4.96	1.2610	--	972	--
sub	8353	4.96	0.9681	4121	--	3786
aii	8354	4.96	1.1599	--	2583	--
afuera	8355	4.96	1.3087	--	1868	4036
isso	8356	4.96	1.1421	--	1177	--
aguantar	8357	4.96	1.7257	--	3907	--
legales	8358	4.96	1.4841	1662	--	2070
dee	8359	4.96	0.9889	--	4110	--
suponer	8360	4.96	1.1773	--	--	2932
circunstancias	8361	4.96	1.3242	3357	--	688
fc	8362	4.96	1.1945	4066	4103	--
mo	8363	4.96	1.0294	--	--	4473
ce	8364	4.96	0.9889	3548	--	2855
fosse	8365	4.96	1.3087	--	4242	--
sustitución	8366	4.96	1.4422	--	--	4004
bye	8367	4.96	1.7723	4538	811	--
xviii	8368	4.96	1.3696	--	--	2266
deberán	8369	4.96	1.3845	1628	--	2096
ibuprofeno	8370	4.96	1.5903	--	5211	--
chupa	8371	4.96	1.8290	--	4537	--
ehh	8372	4.96	1.2771	--	2050	--
reglamentos	8373	4.96	1.4978	--	--	4286
º	8374	4.96	1.0872	85	--	--
rss	8375	4.96	0.5330	193	--	--
moros	8376	4.96	1.0294	--	--	4934
saindo	8377	4.96	0.9681	--	3933	--
c3	8378	4.94	1.0768	4843	--	--
jerarquía	8379	4.94	1.6088	--	--	3893
mto	8380	4.94	1.3157	--	5064	--
noc	8381	4.94	1.0184	--	4589	--
exigencia	8382	4.94	1.8340	--	--	4610
socialista	8383	4.94	1.8340	4929	--	2154
sc	8384	4.94	1.0184	3697	--	--
caray	8385	4.94	1.5960	--	4432	--
necesidad	8386	4.94	1.9210	1187	2614	365
tô	8387	4.94	0.7117	--	3796	--
frailes	8388	4.94	1.3463	--	--	5272
quito	8389	4.94	1.3614	2150	2709	2013
aparente	8390	4.94	1.2022	--	--	3876
cáceres	8391	4.94	1.2357	2363	--	--
foi	8392	4.94	1.0956	--	936	--
religiosos	8393	4.94	2.0345	--	--	1772
constituciones	8394	4.94	1.3614	--	--	5029
ca	8395	4.94	0.9127	1743	3801	2238
sa	8396	4.94	0.9775	258	5085	1461
#16millionbeliebers	8397	4.94	2.2534	--	331	--
*se	8398	4.94	1.3157	--	2284	--
ao	8399	4.94	0.5859	--	1117	--
tras	8400	4.94	0.7398	684	1115	787
É	8401	4.94	1.2357	--	1904	--
municipalidad	8402	4.94	1.6214	2768	--	4566
secretario	8403	4.94	1.2521	1508	--	677
resto	8404	4.94	1.4344	1096	1271	950
z	8405	4.94	1.5308	979	2650	--
tomada	8406	4.94	0.9775	--	--	5143
sarmiento	8407	4.94	1.3311	--	--	3249
w	8408	4.94	0.4699	934	2499	2611
#dakar2012	8409	4.94	1.7192	--	3536	--
estabamos	8410	4.94	1.3157	--	3512	--
petro	8411	4.94	1.1141	--	2874	--
habían	8412	4.94	1.1323	2020	--	236
pos	8413	4.94	0.9348	--	1507	--
quedas	8414	4.94	1.1323	--	2721	--
antecedentes	8415	4.94	1.7072	3273	--	1923
capitalista	8416	4.94	1.7192	--	--	2453
falando	8417	4.94	1.3463	--	4384	--
heavy	8418	4.94	1.8996	--	4896	--
debe	8419	4.94	1.2683	254	598	124
aparte	8420	4.92	1.2095	3108	1655	1916
disse	8421	4.92	1.2591	--	4716	--
md	8422	4.92	1.3068	--	2972	--
operaciones	8423	4.92	1.7361	1514	--	1023
normativa	8424	4.92	1.2591	2368	--	--
llamas	8425	4.92	1.7124	--	2347	--
señalado	8426	4.92	1.4824	--	--	2196
jelsoft	8427	4.92	0.9864	3868	--	--
ps	8428	4.92	1.2262	3327	506	--
pasados	8429	4.92	1.4263	--	--	4198
presidencia	8430	4.92	1.8277	2408	--	1611
kien	8431	4.92	1.3827	--	2467	--
ordinaria	8432	4.92	1.3377	--	--	4255
asique	8433	4.92	1.0069	--	3869	--
nit	8434	4.92	1.0270	--	3956	--
v	8435	4.92	0.7783	351	1750	322
sic	8436	4.92	0.9655	--	--	4981
quite	8437	4.92	1.2095	--	2918	--
hj	8438	4.92	0.8769	--	4009	--
temporal	8439	4.92	1.3068	2347	--	2182
tc	8440	4.92	0.9442	--	3587	--
afp	8441	4.92	0.8041	4866	--	--
eles	8442	4.92	0.8041	--	4804	--
estuvo	8443	4.92	0.9655	2522	869	1158
diagnóstico	8444	4.92	1.4263	2521	--	3265
término	8445	4.92	1.4546	1740	--	599
srl	8446	4.92	0.9223	4338	--	--
acabara	8447	4.92	1.5628	--	4968	--
pagar	8448	4.92	1.9466	1530	2007	1362
essa	8449	4.92	1.0069	--	1668	--
#pp	8450	4.92	1.3679	--	2365	--
2o11	8451	4.92	1.7361	--	3497	--
delegados	8452	4.92	1.6884	--	--	4245
pr	8453	4.92	0.6652	4096	4494	--
presidencial	8454	4.92	1.8609	--	--	3162
campusanuncios	8455	4.92	1.5232	3400	--	--
deriva	8456	4.92	1.5628	--	--	4916
pare	8457	4.92	1.0850	--	3591	--
nachi	8458	4.92	1.3827	--	4515	--
bajo	8459	4.92	1.6393	284	1127	171
dl	8460	4.92	0.8041	--	1892	--
pasao	8461	4.92	1.1578	--	5059	--
pra	8462	4.92	0.8999	--	271	--
sem	8463	4.92	0.7783	--	1457	--
ur	8464	4.92	0.8769	--	3579	--
ibas	8465	4.92	1.3827	--	2760	--
#masturbarse	8466	4.92	2.3547	--	964	--
acho	8467	4.92	1.3377	--	2015	--
aya	8468	4.92	1.1220	--	3703	--
kn	8469	4.92	0.9442	--	3973	--
terminal	8470	4.92	1.8935	4642	--	--
ordenanzas	8471	4.92	1.4824	--	--	4182
cmo	8472	4.90	0.9949	--	2180	--
telo	8473	4.90	0.7890	--	4388	--
confesión	8474	4.90	1.4604	--	--	5248
serio	8475	4.90	1.2330	3835	565	3411
¿en	8476	4.90	0.9742	--	3473	--
uff	8477	4.90	1.5811	--	1726	--
antes	8478	4.90	0.9530	246	239	130
estubo	8479	4.90	1.1650	--	4829	--
aora	8480	4.90	1.2976	--	3445	--
gris	8481	4.90	1.5811	3823	--	4590
at	8482	4.90	1.2330	570	334	2953
povo	8483	4.90	0.8391	--	4281	--
operativos	8484	4.90	1.7757	3422	--	--
ste	8485	4.90	0.9742	--	2233	--
f	8486	4.90	0.7354	395	1885	683
#mentionto	8487	4.90	1.1473	--	4042	--
#chauleandro	8488	4.90	1.2330	--	3239	--
t	8489	4.90	1.1473	358	226	737
procesal	8490	4.90	1.5940	5293	--	--
restantes	8491	4.90	1.2976	--	--	3812
#oscarbuzz	8492	4.90	1.2330	--	1948	--
muro	8493	4.90	1.4178	--	4063	4572
necesitaba	8494	4.90	1.5286	--	--	4350
debería	8495	4.90	1.2976	1821	1299	1898
tuviste	8496	4.90	1.3132	--	4723	--
ción	8497	4.90	1.1995	2402	--	3554
mie	8498	4.90	1.0351	5224	--	--
escuadra	8499	4.90	1.0926	--	--	4519
candidatos	8500	4.90	1.8763	3474	--	3914
corriente	8501	4.90	1.4178	2398	--	968
inspección	8502	4.90	1.4604	4467	--	4055
aw	8503	4.90	1.6320	--	3019	--
a#o	8504	4.90	1.1294	--	4949	--
lembro	8505	4.90	1.0351	--	4660	--
iba	8506	4.90	1.1650	2245	545	760
gnu	8507	4.90	1.3286	3381	--	--
¿es	8508	4.90	0.8631	--	4095	--
abogado	8509	4.90	2.0228	3693	--	2701
aa	8510	4.90	1.1473	4329	2246	--
sacerdote	8511	4.90	1.9614	--	--	2718
yoiker	8512	4.90	0.8864	--	2782	--
ut	8513	4.90	1.1294	--	--	4954
é	8514	4.90	0.9313	--	263	564
pela	8515	4.90	1.1824	--	2357	--
llevaban	8516	4.90	1.1294	--	--	4363
cn	8517	4.90	1.0738	--	489	--
p	8518	4.88	0.7461	207	134	165
tlf	8519	4.88	0.9613	--	4909	--
loans	8520	4.88	1.5862	--	2883	--
necesitamos	8521	4.88	1.2395	--	3126	--
ae	8522	4.88	0.5584	--	3485	--
ml	8523	4.88	1.0029	2860	--	--
rs	8524	4.88	0.9398	--	2804	--
mm	8525	4.88	1.2879	1290	2009	2999
flia	8526	4.88	1.2061	--	2498	--
aguanto	8527	4.88	1.4234	--	1937	--
lucha	8528	4.88	2.0863	1386	1843	521
pozo	8529	4.88	1.3797	--	--	5195
c	8530	4.88	1.0230	81	162	262
vv	8531	4.88	1.0622	--	2694	--
kb	8532	4.88	0.7730	2309	--	--
e	8533	4.88	0.9613	43	81	41
alertas	8534	4.88	1.3346	998	--	--
autoridad	8535	4.88	1.7916	1925	--	588
gba	8536	4.88	1.1542	4996	--	--
apenas	8537	4.88	1.4377	2727	751	792
dura	8538	4.88	1.5862	3714	1695	2685
fueras	8539	4.88	1.1364	--	2576	--
¿ya	8540	4.88	1.3649	--	3183	--
municipales	8541	4.88	1.1891	2146	--	2301
compleja	8542	4.88	1.6243	--	--	4291
artificiales	8543	4.88	1.6368	--	1538	--
loo	8544	4.88	1.2061	--	4728	--
fijado	8545	4.88	1.0029	--	--	5173
ayuntamiento	8546	4.88	1.2879	1020	--	2267
nye	8547	4.88	1.2879	--	5288	--
--&gt	8548	4.88	0.7183	--	2725	--
menor	8549	4.88	1.4518	893	3061	525
grrr	8550	4.88	2.0666	--	5271	--
ix	8551	4.88	0.9613	4722	--	3167
¿para	8552	4.88	1.0622	--	2768	--
op	8553	4.88	1.3192	--	--	2336
reglas	8554	4.86	1.7025	1322	--	1400
fragmentos	8555	4.86	1.2779	--	--	4125
republicano	8556	4.86	1.6904	--	--	4171
lanzaros	8557	4.86	1.1430	--	5127	--
kkkkkk	8558	4.86	1.5388	--	4301	--
necesito	8559	4.86	1.5520	1792	396	--
mt	8560	4.86	0.9478	--	2255	--
